background_cell_count,background_energy_increase_db,bootstrap_pfa_ci_high,bootstrap_pfa_ci_low,bootstrap_pfa_std,f1,false_alarm_count,fn_cells,fp_cells,frame_level_pfa_mean,frame_level_pfa_std,input_type,magmse_db_to_clean,mask_name,measured_pfa,mid_hits,mid_miss_rate,mid_n,mid_pd,mse_db_to_clean,mse_power_to_clean,name,noise_floor_change_db,overall_hits,overall_miss_rate,overall_n,overall_pd,precision,recall,sir_name,split_definition,strong_hits,strong_miss_rate,strong_n,strong_pd,target_peak_abs_bias_db_mean,target_peak_bias_db_mean,target_pfa,target_scope,target_sir_db,threshold,threshold_source,tp_cells,weak_hits,weak_miss_rate,weak_n,weak_pd
14165,0.0,0.012010512101263072,0.009092697234818722,0.00074184296841472,0.129757343550447,149,3258,149,0.01005841226032981,0.009616072981942801,clean,0.0,default,0.010518884574655841,80,0.024390243902439046,82,0.975609756097561,0.0,0.0,clean,0.0,215,0.4444444444444444,387,0.5555555555555556,0.630272952853598,0.07232346241457858,,clean_peak_percentile,43,0.0,43,1.0,0.0,0.0,0.01,all,,4.1612512870097,input_specific_validation_background,254,92,0.6488549618320612,262,0.3511450381679389
14165,-0.030194055582809617,0.011962609387352982,0.008981592262087428,0.0007498688516038551,0.13221031138335887,147,3253,147,0.009907423984107246,0.009544011110628334,mse_output,0.09458952674767626,default,0.010377691493116837,80,0.024390243902439046,82,0.975609756097561,0.09458952674767626,30048002051.00707,MSE output medium,0.01024099599103323,218,0.4366925064599483,387,0.5633074935400517,0.6379310344827587,0.07374715261958997,medium,clean_peak_percentile,43,0.0,43,1.0,0.07945353973531276,-0.029771444065191673,0.01,all,0.0,4.063053355904073,input_specific_validation_background,259,95,0.6374045801526718,262,0.36259541984732824
14165,11.406787643946664,0.010723782741461943,0.006685379696487214,0.0010888100467198775,0.32957940703286603,122,2795,122,0.00870284936165284,0.013725474490449058,ordinary_bce_output,96.33787632635219,default,0.00861277797387928,70,0.14634146341463417,82,0.8536585365853658,96.33787632635219,1.4535814031037175e+20,BCE output medium,0.40594061787506774,290,0.2506459948320413,387,0.7493540051679587,0.8545887961859356,0.20415717539863326,medium,clean_peak_percentile,35,0.18604651162790697,43,0.813953488372093,4.556872281754567,2.6684531942865104,0.01,all,0.0,4.173390623797672,input_specific_validation_background,717,185,0.29389312977099236,262,0.7061068702290076
14165,-0.05398372847846811,0.012080729768027655,0.009089365837449518,0.00074117747955572,0.13071227980597394,149,3256,149,0.01004907832962491,0.0096716815969432,mse_model_clean,0.037077187923062346,default,0.010518884574655841,80,0.024390243902439046,82,0.975609756097561,0.037077187923062346,3768808581.07284,MSE model(clean),-0.030401570275451206,216,0.4418604651162791,387,0.5581395348837209,0.6320987654320988,0.07289293849658314,,clean_peak_percentile,43,0.0,43,1.0,0.033096799713563205,-0.02697911275409631,0.01,all,,4.134214165881915,input_specific_validation_background,256,93,0.6450381679389313,262,0.3549618320610687
14165,9.179430182097803,0.011527416890521398,0.006963194543129174,0.001159091848694722,0.3470361117419941,127,2748,127,0.009055353142607673,0.014545390292201007,bce_model_clean,96.64645045885668,default,0.008965760677726791,73,0.1097560975609756,82,0.8902439024390244,96.64645045885668,5.597346629024708e+18,BCE model(clean),-0.08276194437369355,296,0.23514211886304914,387,0.7648578811369509,0.8574635241301908,0.21753986332574032,,clean_peak_percentile,35,0.18604651162790697,43,0.813953488372093,4.600021001170156,2.614688750083525,0.01,all,,4.114487180226648,input_specific_validation_background,764,188,0.2824427480916031,262,0.7175572519083969
