background_cell_count,background_energy_increase_db,false_alarm_count,hit_count,input_type,mask_name,measured_pfa,mse_db_to_clean,mse_power_to_clean,noise_floor_change_db,pd,protocol,sir_name,source_sequence,split_definition,target_count,target_peak_abs_bias_db_mean,target_peak_bias_db_mean,target_pfa,target_sir_db,test_frame_count,threshold_source
11481,2.0971774755841883,9,26,interfered,narrow,0.0007839038411288215,6.143305051511957,509901819674.9918,0.29228651906459646,0.0962962962962963,D2A_fixed_pfa,medium,2019_04_30_mlms000,clean_peak_percentile,270,0.020527282327321632,0.01884018600334099,0.001,0.0,120,input_specific_validation_background
3577,2.0971774755841883,3,8,interfered,narrow,0.0008386916410399776,6.143305051511957,509901819674.9918,0.29228651906459646,0.06837606837606838,D2A_fixed_pfa,medium,2019_04_30_mlms001,clean_peak_percentile,117,0.020527282327321632,0.01884018600334099,0.001,0.0,40,input_specific_validation_background
11481,2.0971774755841883,114,104,interfered,narrow,0.009929448654298406,6.143305051511957,509901819674.9918,0.29228651906459646,0.3851851851851852,D2A_fixed_pfa,medium,2019_04_30_mlms000,cfar_margin,270,0.020527282327321632,0.01884018600334099,0.01,0.0,120,input_specific_validation_background
3577,2.0971774755841883,44,46,interfered,narrow,0.012300810735253005,6.143305051511957,509901819674.9918,0.29228651906459646,0.39316239316239315,D2A_fixed_pfa,medium,2019_04_30_mlms001,cfar_margin,117,0.020527282327321632,0.01884018600334099,0.01,0.0,40,input_specific_validation_background
11481,2.0971774755841883,9,26,interfered,narrow,0.0007839038411288215,6.143305051511957,509901819674.9918,0.29228651906459646,0.0962962962962963,D2A_fixed_pfa,medium,2019_04_30_mlms000,cfar_margin,270,0.020527282327321632,0.01884018600334099,0.001,0.0,120,input_specific_validation_background
3577,2.0971774755841883,3,8,interfered,narrow,0.0008386916410399776,6.143305051511957,509901819674.9918,0.29228651906459646,0.06837606837606838,D2A_fixed_pfa,medium,2019_04_30_mlms001,cfar_margin,117,0.020527282327321632,0.01884018600334099,0.001,0.0,40,input_specific_validation_background
10839,2.0785501363024004,107,133,interfered,default,0.009871759387397362,6.143305051511957,509901819674.9918,0.3061653569228966,0.4925925925925926,D2A_fixed_pfa,medium,2019_04_30_mlms000,clean_peak_percentile,270,0.019268010504082004,0.018011322835872756,0.01,0.0,120,input_specific_validation_background
3326,2.0785501363024004,41,45,interfered,default,0.01232711966325917,6.143305051511957,509901819674.9918,0.3061653569228966,0.38461538461538464,D2A_fixed_pfa,medium,2019_04_30_mlms001,clean_peak_percentile,117,0.019268010504082004,0.018011322835872756,0.01,0.0,40,input_specific_validation_background
10839,2.0785501363024004,9,32,interfered,default,0.0008303349017437033,6.143305051511957,509901819674.9918,0.3061653569228966,0.11851851851851852,D2A_fixed_pfa,medium,2019_04_30_mlms000,clean_peak_percentile,270,0.019268010504082004,0.018011322835872756,0.001,0.0,120,input_specific_validation_background
3326,2.0785501363024004,3,8,interfered,default,0.0009019843656043296,6.143305051511957,509901819674.9918,0.3061653569228966,0.06837606837606838,D2A_fixed_pfa,medium,2019_04_30_mlms001,clean_peak_percentile,117,0.019268010504082004,0.018011322835872756,0.001,0.0,40,input_specific_validation_background
10839,2.0785501363024004,107,133,interfered,default,0.009871759387397362,6.143305051511957,509901819674.9918,0.3061653569228966,0.4925925925925926,D2A_fixed_pfa,medium,2019_04_30_mlms000,cfar_margin,270,0.019268010504082004,0.018011322835872756,0.01,0.0,120,input_specific_validation_background
3326,2.0785501363024004,41,45,interfered,default,0.01232711966325917,6.143305051511957,509901819674.9918,0.3061653569228966,0.38461538461538464,D2A_fixed_pfa,medium,2019_04_30_mlms001,cfar_margin,117,0.019268010504082004,0.018011322835872756,0.01,0.0,40,input_specific_validation_background
10839,2.0785501363024004,9,32,interfered,default,0.0008303349017437033,6.143305051511957,509901819674.9918,0.3061653569228966,0.11851851851851852,D2A_fixed_pfa,medium,2019_04_30_mlms000,cfar_margin,270,0.019268010504082004,0.018011322835872756,0.001,0.0,120,input_specific_validation_background
3326,2.0785501363024004,3,8,interfered,default,0.0009019843656043296,6.143305051511957,509901819674.9918,0.3061653569228966,0.06837606837606838,D2A_fixed_pfa,medium,2019_04_30_mlms001,cfar_margin,117,0.019268010504082004,0.018011322835872756,0.001,0.0,40,input_specific_validation_background
11481,-0.02777595381624516,118,126,mse_output,narrow,0.010277850361466771,0.09458952674767626,30048002051.00707,0.006022945944053504,0.4666666666666667,D2A_fixed_pfa,medium,2019_04_30_mlms000,clean_peak_percentile,270,0.07680475287245496,-0.03212101342195013,0.01,0.0,120,input_specific_validation_background
3577,-0.02777595381624516,39,52,mse_output,narrow,0.01090299133351971,0.09458952674767626,30048002051.00707,0.006022945944053504,0.4444444444444444,D2A_fixed_pfa,medium,2019_04_30_mlms001,clean_peak_percentile,117,0.07680475287245496,-0.03212101342195013,0.01,0.0,40,input_specific_validation_background
11481,-0.02777595381624516,13,102,mse_output,narrow,0.0011323055482971866,0.09458952674767626,30048002051.00707,0.006022945944053504,0.37777777777777777,D2A_fixed_pfa,medium,2019_04_30_mlms000,clean_peak_percentile,270,0.07680475287245496,-0.03212101342195013,0.001,0.0,120,input_specific_validation_background
3577,-0.02777595381624516,7,39,mse_output,narrow,0.0019569471624266144,0.09458952674767626,30048002051.00707,0.006022945944053504,0.3333333333333333,D2A_fixed_pfa,medium,2019_04_30_mlms001,clean_peak_percentile,117,0.07680475287245496,-0.03212101342195013,0.001,0.0,40,input_specific_validation_background
11481,-0.02777595381624516,118,126,mse_output,narrow,0.010277850361466771,0.09458952674767626,30048002051.00707,0.006022945944053504,0.4666666666666667,D2A_fixed_pfa,medium,2019_04_30_mlms000,cfar_margin,270,0.07680475287245496,-0.03212101342195013,0.01,0.0,120,input_specific_validation_background
3577,-0.02777595381624516,39,52,mse_output,narrow,0.01090299133351971,0.09458952674767626,30048002051.00707,0.006022945944053504,0.4444444444444444,D2A_fixed_pfa,medium,2019_04_30_mlms001,cfar_margin,117,0.07680475287245496,-0.03212101342195013,0.01,0.0,40,input_specific_validation_background
11481,-0.02777595381624516,13,102,mse_output,narrow,0.0011323055482971866,0.09458952674767626,30048002051.00707,0.006022945944053504,0.37777777777777777,D2A_fixed_pfa,medium,2019_04_30_mlms000,cfar_margin,270,0.07680475287245496,-0.03212101342195013,0.001,0.0,120,input_specific_validation_background
3577,-0.02777595381624516,7,39,mse_output,narrow,0.0019569471624266144,0.09458952674767626,30048002051.00707,0.006022945944053504,0.3333333333333333,D2A_fixed_pfa,medium,2019_04_30_mlms001,cfar_margin,117,0.07680475287245496,-0.03212101342195013,0.001,0.0,40,input_specific_validation_background
10839,-0.030194055582809617,112,161,mse_output,default,0.010333056555032753,0.09458952674767626,30048002051.00707,0.01024099599103323,0.5962962962962963,D2A_fixed_pfa,medium,2019_04_30_mlms000,clean_peak_percentile,270,0.07945353973531276,-0.029771444065191673,0.01,0.0,120,input_specific_validation_background
3326,-0.030194055582809617,35,57,mse_output,default,0.010523150932050512,0.09458952674767626,30048002051.00707,0.01024099599103323,0.48717948717948717,D2A_fixed_pfa,medium,2019_04_30_mlms001,clean_peak_percentile,117,0.07945353973531276,-0.029771444065191673,0.01,0.0,40,input_specific_validation_background
10839,-0.030194055582809617,14,132,mse_output,default,0.001291632069379094,0.09458952674767626,30048002051.00707,0.01024099599103323,0.4888888888888889,D2A_fixed_pfa,medium,2019_04_30_mlms000,clean_peak_percentile,270,0.07945353973531276,-0.029771444065191673,0.001,0.0,120,input_specific_validation_background
3326,-0.030194055582809617,7,42,mse_output,default,0.0021046301864101023,0.09458952674767626,30048002051.00707,0.01024099599103323,0.358974358974359,D2A_fixed_pfa,medium,2019_04_30_mlms001,clean_peak_percentile,117,0.07945353973531276,-0.029771444065191673,0.001,0.0,40,input_specific_validation_background
10839,-0.030194055582809617,112,161,mse_output,default,0.010333056555032753,0.09458952674767626,30048002051.00707,0.01024099599103323,0.5962962962962963,D2A_fixed_pfa,medium,2019_04_30_mlms000,cfar_margin,270,0.07945353973531276,-0.029771444065191673,0.01,0.0,120,input_specific_validation_background
3326,-0.030194055582809617,35,57,mse_output,default,0.010523150932050512,0.09458952674767626,30048002051.00707,0.01024099599103323,0.48717948717948717,D2A_fixed_pfa,medium,2019_04_30_mlms001,cfar_margin,117,0.07945353973531276,-0.029771444065191673,0.01,0.0,40,input_specific_validation_background
10839,-0.030194055582809617,14,132,mse_output,default,0.001291632069379094,0.09458952674767626,30048002051.00707,0.01024099599103323,0.4888888888888889,D2A_fixed_pfa,medium,2019_04_30_mlms000,cfar_margin,270,0.07945353973531276,-0.029771444065191673,0.001,0.0,120,input_specific_validation_background
3326,-0.030194055582809617,7,42,mse_output,default,0.0021046301864101023,0.09458952674767626,30048002051.00707,0.01024099599103323,0.358974358974359,D2A_fixed_pfa,medium,2019_04_30_mlms001,cfar_margin,117,0.07945353973531276,-0.029771444065191673,0.001,0.0,40,input_specific_validation_background
11481,11.1907324283016,112,186,ordinary_bce_output,narrow,0.009755247800714224,96.33787632635219,1.4535814031037175e+20,0.33100916163353133,0.6888888888888889,D2A_fixed_pfa,medium,2019_04_30_mlms000,clean_peak_percentile,270,5.404777954660014,1.9717953121268468,0.01,0.0,120,input_specific_validation_background
3577,11.1907324283016,17,69,ordinary_bce_output,narrow,0.004752585965893207,96.33787632635219,1.4535814031037175e+20,0.33100916163353133,0.5897435897435898,D2A_fixed_pfa,medium,2019_04_30_mlms001,clean_peak_percentile,117,5.404777954660014,1.9717953121268468,0.01,0.0,40,input_specific_validation_background
11481,11.1907324283016,14,117,ordinary_bce_output,narrow,0.001219405975089278,96.33787632635219,1.4535814031037175e+20,0.33100916163353133,0.43333333333333335,D2A_fixed_pfa,medium,2019_04_30_mlms000,clean_peak_percentile,270,5.404777954660014,1.9717953121268468,0.001,0.0,120,input_specific_validation_background
3577,11.1907324283016,2,42,ordinary_bce_output,narrow,0.0005591277606933184,96.33787632635219,1.4535814031037175e+20,0.33100916163353133,0.358974358974359,D2A_fixed_pfa,medium,2019_04_30_mlms001,clean_peak_percentile,117,5.404777954660014,1.9717953121268468,0.001,0.0,40,input_specific_validation_background
11481,11.1907324283016,112,186,ordinary_bce_output,narrow,0.009755247800714224,96.33787632635219,1.4535814031037175e+20,0.33100916163353133,0.6888888888888889,D2A_fixed_pfa,medium,2019_04_30_mlms000,cfar_margin,270,5.404777954660014,1.9717953121268468,0.01,0.0,120,input_specific_validation_background
3577,11.1907324283016,17,69,ordinary_bce_output,narrow,0.004752585965893207,96.33787632635219,1.4535814031037175e+20,0.33100916163353133,0.5897435897435898,D2A_fixed_pfa,medium,2019_04_30_mlms001,cfar_margin,117,5.404777954660014,1.9717953121268468,0.01,0.0,40,input_specific_validation_background
11481,11.1907324283016,14,117,ordinary_bce_output,narrow,0.001219405975089278,96.33787632635219,1.4535814031037175e+20,0.33100916163353133,0.43333333333333335,D2A_fixed_pfa,medium,2019_04_30_mlms000,cfar_margin,270,5.404777954660014,1.9717953121268468,0.001,0.0,120,input_specific_validation_background
3577,11.1907324283016,2,42,ordinary_bce_output,narrow,0.0005591277606933184,96.33787632635219,1.4535814031037175e+20,0.33100916163353133,0.358974358974359,D2A_fixed_pfa,medium,2019_04_30_mlms001,cfar_margin,117,5.404777954660014,1.9717953121268468,0.001,0.0,40,input_specific_validation_background
10839,11.406787643946664,107,208,ordinary_bce_output,default,0.009871759387397362,96.33787632635219,1.4535814031037175e+20,0.40594061787506774,0.7703703703703704,D2A_fixed_pfa,medium,2019_04_30_mlms000,clean_peak_percentile,270,4.556872281754567,2.6684531942865104,0.01,0.0,120,input_specific_validation_background
3326,11.406787643946664,15,82,ordinary_bce_output,default,0.004509921828021648,96.33787632635219,1.4535814031037175e+20,0.40594061787506774,0.7008547008547008,D2A_fixed_pfa,medium,2019_04_30_mlms001,clean_peak_percentile,117,4.556872281754567,2.6684531942865104,0.01,0.0,40,input_specific_validation_background
10839,11.406787643946664,9,138,ordinary_bce_output,default,0.0008303349017437033,96.33787632635219,1.4535814031037175e+20,0.40594061787506774,0.5111111111111111,D2A_fixed_pfa,medium,2019_04_30_mlms000,clean_peak_percentile,270,4.556872281754567,2.6684531942865104,0.001,0.0,120,input_specific_validation_background
3326,11.406787643946664,1,52,ordinary_bce_output,default,0.0003006614552014432,96.33787632635219,1.4535814031037175e+20,0.40594061787506774,0.4444444444444444,D2A_fixed_pfa,medium,2019_04_30_mlms001,clean_peak_percentile,117,4.556872281754567,2.6684531942865104,0.001,0.0,40,input_specific_validation_background
10839,11.406787643946664,107,208,ordinary_bce_output,default,0.009871759387397362,96.33787632635219,1.4535814031037175e+20,0.40594061787506774,0.7703703703703704,D2A_fixed_pfa,medium,2019_04_30_mlms000,cfar_margin,270,4.556872281754567,2.6684531942865104,0.01,0.0,120,input_specific_validation_background
3326,11.406787643946664,15,82,ordinary_bce_output,default,0.004509921828021648,96.33787632635219,1.4535814031037175e+20,0.40594061787506774,0.7008547008547008,D2A_fixed_pfa,medium,2019_04_30_mlms001,cfar_margin,117,4.556872281754567,2.6684531942865104,0.01,0.0,40,input_specific_validation_background
10839,11.406787643946664,9,138,ordinary_bce_output,default,0.0008303349017437033,96.33787632635219,1.4535814031037175e+20,0.40594061787506774,0.5111111111111111,D2A_fixed_pfa,medium,2019_04_30_mlms000,cfar_margin,270,4.556872281754567,2.6684531942865104,0.001,0.0,120,input_specific_validation_background
3326,11.406787643946664,1,52,ordinary_bce_output,default,0.0003006614552014432,96.33787632635219,1.4535814031037175e+20,0.40594061787506774,0.4444444444444444,D2A_fixed_pfa,medium,2019_04_30_mlms001,cfar_margin,117,4.556872281754567,2.6684531942865104,0.001,0.0,40,input_specific_validation_background
11481,8.566181037621423,108,40,interfered,narrow,0.009406846093545859,30.499952188057968,45819236355587.664,1.767281893912731,0.14814814814814814,D2A_fixed_pfa,severe,2019_04_30_mlms000,clean_peak_percentile,270,0.1700558489028486,0.1678787201555531,0.01,-10.0,120,input_specific_validation_background
3577,8.566181037621423,39,11,interfered,narrow,0.01090299133351971,30.499952188057968,45819236355587.664,1.767281893912731,0.09401709401709402,D2A_fixed_pfa,severe,2019_04_30_mlms001,clean_peak_percentile,117,0.1700558489028486,0.1678787201555531,0.01,-10.0,40,input_specific_validation_background
11481,8.566181037621423,17,0,interfered,narrow,0.0014807072554655519,30.499952188057968,45819236355587.664,1.767281893912731,0.0,D2A_fixed_pfa,severe,2019_04_30_mlms000,clean_peak_percentile,270,0.1700558489028486,0.1678787201555531,0.001,-10.0,120,input_specific_validation_background
3577,8.566181037621423,4,0,interfered,narrow,0.0011182555213866368,30.499952188057968,45819236355587.664,1.767281893912731,0.0,D2A_fixed_pfa,severe,2019_04_30_mlms001,clean_peak_percentile,117,0.1700558489028486,0.1678787201555531,0.001,-10.0,40,input_specific_validation_background
11481,8.566181037621423,108,40,interfered,narrow,0.009406846093545859,30.499952188057968,45819236355587.664,1.767281893912731,0.14814814814814814,D2A_fixed_pfa,severe,2019_04_30_mlms000,cfar_margin,270,0.1700558489028486,0.1678787201555531,0.01,-10.0,120,input_specific_validation_background
3577,8.566181037621423,39,11,interfered,narrow,0.01090299133351971,30.499952188057968,45819236355587.664,1.767281893912731,0.09401709401709402,D2A_fixed_pfa,severe,2019_04_30_mlms001,cfar_margin,117,0.1700558489028486,0.1678787201555531,0.01,-10.0,40,input_specific_validation_background
11481,8.566181037621423,17,0,interfered,narrow,0.0014807072554655519,30.499952188057968,45819236355587.664,1.767281893912731,0.0,D2A_fixed_pfa,severe,2019_04_30_mlms000,cfar_margin,270,0.1700558489028486,0.1678787201555531,0.001,-10.0,120,input_specific_validation_background
3577,8.566181037621423,4,0,interfered,narrow,0.0011182555213866368,30.499952188057968,45819236355587.664,1.767281893912731,0.0,D2A_fixed_pfa,severe,2019_04_30_mlms001,cfar_margin,117,0.1700558489028486,0.1678787201555531,0.001,-10.0,40,input_specific_validation_background
10839,8.597723463640843,96,47,interfered,default,0.008856905618599501,30.499952188057968,45819236355587.664,1.8197495536945425,0.17407407407407408,D2A_fixed_pfa,severe,2019_04_30_mlms000,clean_peak_percentile,270,0.16919676292002733,0.16732168152880952,0.01,-10.0,120,input_specific_validation_background
3326,8.597723463640843,36,10,interfered,default,0.010823812387251955,30.499952188057968,45819236355587.664,1.8197495536945425,0.08547008547008547,D2A_fixed_pfa,severe,2019_04_30_mlms001,clean_peak_percentile,117,0.16919676292002733,0.16732168152880952,0.01,-10.0,40,input_specific_validation_background
10839,8.597723463640843,17,0,interfered,default,0.0015684103699603285,30.499952188057968,45819236355587.664,1.8197495536945425,0.0,D2A_fixed_pfa,severe,2019_04_30_mlms000,clean_peak_percentile,270,0.16919676292002733,0.16732168152880952,0.001,-10.0,120,input_specific_validation_background
3326,8.597723463640843,4,0,interfered,default,0.0012026458208057728,30.499952188057968,45819236355587.664,1.8197495536945425,0.0,D2A_fixed_pfa,severe,2019_04_30_mlms001,clean_peak_percentile,117,0.16919676292002733,0.16732168152880952,0.001,-10.0,40,input_specific_validation_background
10839,8.597723463640843,96,47,interfered,default,0.008856905618599501,30.499952188057968,45819236355587.664,1.8197495536945425,0.17407407407407408,D2A_fixed_pfa,severe,2019_04_30_mlms000,cfar_margin,270,0.16919676292002733,0.16732168152880952,0.01,-10.0,120,input_specific_validation_background
3326,8.597723463640843,36,10,interfered,default,0.010823812387251955,30.499952188057968,45819236355587.664,1.8197495536945425,0.08547008547008547,D2A_fixed_pfa,severe,2019_04_30_mlms001,cfar_margin,117,0.16919676292002733,0.16732168152880952,0.01,-10.0,40,input_specific_validation_background
10839,8.597723463640843,17,0,interfered,default,0.0015684103699603285,30.499952188057968,45819236355587.664,1.8197495536945425,0.0,D2A_fixed_pfa,severe,2019_04_30_mlms000,cfar_margin,270,0.16919676292002733,0.16732168152880952,0.001,-10.0,120,input_specific_validation_background
3326,8.597723463640843,4,0,interfered,default,0.0012026458208057728,30.499952188057968,45819236355587.664,1.8197495536945425,0.0,D2A_fixed_pfa,severe,2019_04_30_mlms001,cfar_margin,117,0.16919676292002733,0.16732168152880952,0.001,-10.0,40,input_specific_validation_background
11481,0.46053811209306383,116,133,mse_output,narrow,0.01010364950788259,1.1170167649075045,1192464057718.1023,0.5058248712208098,0.4925925925925926,D2A_fixed_pfa,severe,2019_04_30_mlms000,clean_peak_percentile,270,0.3827100194729428,-0.3425778923938711,0.01,-10.0,120,input_specific_validation_background
3577,0.46053811209306383,39,58,mse_output,narrow,0.01090299133351971,1.1170167649075045,1192464057718.1023,0.5058248712208098,0.49572649572649574,D2A_fixed_pfa,severe,2019_04_30_mlms001,clean_peak_percentile,117,0.3827100194729428,-0.3425778923938711,0.01,-10.0,40,input_specific_validation_background
11481,0.46053811209306383,11,104,mse_output,narrow,0.0009581046947130041,1.1170167649075045,1192464057718.1023,0.5058248712208098,0.3851851851851852,D2A_fixed_pfa,severe,2019_04_30_mlms000,clean_peak_percentile,270,0.3827100194729428,-0.3425778923938711,0.001,-10.0,120,input_specific_validation_background
3577,0.46053811209306383,5,44,mse_output,narrow,0.0013978194017332962,1.1170167649075045,1192464057718.1023,0.5058248712208098,0.37606837606837606,D2A_fixed_pfa,severe,2019_04_30_mlms001,clean_peak_percentile,117,0.3827100194729428,-0.3425778923938711,0.001,-10.0,40,input_specific_validation_background
11481,0.46053811209306383,116,133,mse_output,narrow,0.01010364950788259,1.1170167649075045,1192464057718.1023,0.5058248712208098,0.4925925925925926,D2A_fixed_pfa,severe,2019_04_30_mlms000,cfar_margin,270,0.3827100194729428,-0.3425778923938711,0.01,-10.0,120,input_specific_validation_background
3577,0.46053811209306383,39,58,mse_output,narrow,0.01090299133351971,1.1170167649075045,1192464057718.1023,0.5058248712208098,0.49572649572649574,D2A_fixed_pfa,severe,2019_04_30_mlms001,cfar_margin,117,0.3827100194729428,-0.3425778923938711,0.01,-10.0,40,input_specific_validation_background
11481,0.46053811209306383,11,104,mse_output,narrow,0.0009581046947130041,1.1170167649075045,1192464057718.1023,0.5058248712208098,0.3851851851851852,D2A_fixed_pfa,severe,2019_04_30_mlms000,cfar_margin,270,0.3827100194729428,-0.3425778923938711,0.001,-10.0,120,input_specific_validation_background
3577,0.46053811209306383,5,44,mse_output,narrow,0.0013978194017332962,1.1170167649075045,1192464057718.1023,0.5058248712208098,0.37606837606837606,D2A_fixed_pfa,severe,2019_04_30_mlms001,cfar_margin,117,0.3827100194729428,-0.3425778923938711,0.001,-10.0,40,input_specific_validation_background
10839,0.46265634275469025,111,167,mse_output,default,0.010240797121505675,1.1170167649075045,1192464057718.1023,0.5170870788046997,0.6185185185185185,D2A_fixed_pfa,severe,2019_04_30_mlms000,clean_peak_percentile,270,0.39315372269836,-0.3551940786096612,0.01,-10.0,120,input_specific_validation_background
3326,0.46265634275469025,35,61,mse_output,default,0.010523150932050512,1.1170167649075045,1192464057718.1023,0.5170870788046997,0.5213675213675214,D2A_fixed_pfa,severe,2019_04_30_mlms001,clean_peak_percentile,117,0.39315372269836,-0.3551940786096612,0.01,-10.0,40,input_specific_validation_background
10839,0.46265634275469025,13,133,mse_output,default,0.0011993726358520158,1.1170167649075045,1192464057718.1023,0.5170870788046997,0.4925925925925926,D2A_fixed_pfa,severe,2019_04_30_mlms000,clean_peak_percentile,270,0.39315372269836,-0.3551940786096612,0.001,-10.0,120,input_specific_validation_background
3326,0.46265634275469025,5,48,mse_output,default,0.001503307276007216,1.1170167649075045,1192464057718.1023,0.5170870788046997,0.41025641025641024,D2A_fixed_pfa,severe,2019_04_30_mlms001,clean_peak_percentile,117,0.39315372269836,-0.3551940786096612,0.001,-10.0,40,input_specific_validation_background
10839,0.46265634275469025,111,167,mse_output,default,0.010240797121505675,1.1170167649075045,1192464057718.1023,0.5170870788046997,0.6185185185185185,D2A_fixed_pfa,severe,2019_04_30_mlms000,cfar_margin,270,0.39315372269836,-0.3551940786096612,0.01,-10.0,120,input_specific_validation_background
3326,0.46265634275469025,35,61,mse_output,default,0.010523150932050512,1.1170167649075045,1192464057718.1023,0.5170870788046997,0.5213675213675214,D2A_fixed_pfa,severe,2019_04_30_mlms001,cfar_margin,117,0.39315372269836,-0.3551940786096612,0.01,-10.0,40,input_specific_validation_background
10839,0.46265634275469025,13,133,mse_output,default,0.0011993726358520158,1.1170167649075045,1192464057718.1023,0.5170870788046997,0.4925925925925926,D2A_fixed_pfa,severe,2019_04_30_mlms000,cfar_margin,270,0.39315372269836,-0.3551940786096612,0.001,-10.0,120,input_specific_validation_background
3326,0.46265634275469025,5,48,mse_output,default,0.001503307276007216,1.1170167649075045,1192464057718.1023,0.5170870788046997,0.41025641025641024,D2A_fixed_pfa,severe,2019_04_30_mlms001,cfar_margin,117,0.39315372269836,-0.3551940786096612,0.001,-10.0,40,input_specific_validation_background
11481,13.659037996164777,116,173,ordinary_bce_output,narrow,0.01010364950788259,90.01913836436538,3.196401090811408e+20,1.9893040982770103,0.6407407407407407,D2A_fixed_pfa,severe,2019_04_30_mlms000,clean_peak_percentile,270,4.804273367842311,1.727795811224946,0.01,-10.0,120,input_specific_validation_background
3577,13.659037996164777,25,63,ordinary_bce_output,narrow,0.00698909700866648,90.01913836436538,3.196401090811408e+20,1.9893040982770103,0.5384615384615384,D2A_fixed_pfa,severe,2019_04_30_mlms001,clean_peak_percentile,117,4.804273367842311,1.727795811224946,0.01,-10.0,40,input_specific_validation_background
11481,13.659037996164777,16,113,ordinary_bce_output,narrow,0.0013936068286734605,90.01913836436538,3.196401090811408e+20,1.9893040982770103,0.4185185185185185,D2A_fixed_pfa,severe,2019_04_30_mlms000,clean_peak_percentile,270,4.804273367842311,1.727795811224946,0.001,-10.0,120,input_specific_validation_background
3577,13.659037996164777,5,44,ordinary_bce_output,narrow,0.0013978194017332962,90.01913836436538,3.196401090811408e+20,1.9893040982770103,0.37606837606837606,D2A_fixed_pfa,severe,2019_04_30_mlms001,clean_peak_percentile,117,4.804273367842311,1.727795811224946,0.001,-10.0,40,input_specific_validation_background
11481,13.659037996164777,116,173,ordinary_bce_output,narrow,0.01010364950788259,90.01913836436538,3.196401090811408e+20,1.9893040982770103,0.6407407407407407,D2A_fixed_pfa,severe,2019_04_30_mlms000,cfar_margin,270,4.804273367842311,1.727795811224946,0.01,-10.0,120,input_specific_validation_background
3577,13.659037996164777,25,63,ordinary_bce_output,narrow,0.00698909700866648,90.01913836436538,3.196401090811408e+20,1.9893040982770103,0.5384615384615384,D2A_fixed_pfa,severe,2019_04_30_mlms001,cfar_margin,117,4.804273367842311,1.727795811224946,0.01,-10.0,40,input_specific_validation_background
11481,13.659037996164777,16,113,ordinary_bce_output,narrow,0.0013936068286734605,90.01913836436538,3.196401090811408e+20,1.9893040982770103,0.4185185185185185,D2A_fixed_pfa,severe,2019_04_30_mlms000,cfar_margin,270,4.804273367842311,1.727795811224946,0.001,-10.0,120,input_specific_validation_background
3577,13.659037996164777,5,44,ordinary_bce_output,narrow,0.0013978194017332962,90.01913836436538,3.196401090811408e+20,1.9893040982770103,0.37606837606837606,D2A_fixed_pfa,severe,2019_04_30_mlms001,cfar_margin,117,4.804273367842311,1.727795811224946,0.001,-10.0,40,input_specific_validation_background
10839,13.882447170150389,106,199,ordinary_bce_output,default,0.009779499953870284,90.01913836436538,3.196401090811408e+20,2.088123244727619,0.737037037037037,D2A_fixed_pfa,severe,2019_04_30_mlms000,clean_peak_percentile,270,4.08017809573004,2.3146403479371394,0.01,-10.0,120,input_specific_validation_background
3326,13.882447170150389,22,75,ordinary_bce_output,default,0.00661455201443175,90.01913836436538,3.196401090811408e+20,2.088123244727619,0.6410256410256411,D2A_fixed_pfa,severe,2019_04_30_mlms001,clean_peak_percentile,117,4.08017809573004,2.3146403479371394,0.01,-10.0,40,input_specific_validation_background
10839,13.882447170150389,13,139,ordinary_bce_output,default,0.0011993726358520158,90.01913836436538,3.196401090811408e+20,2.088123244727619,0.5148148148148148,D2A_fixed_pfa,severe,2019_04_30_mlms000,clean_peak_percentile,270,4.08017809573004,2.3146403479371394,0.001,-10.0,120,input_specific_validation_background
3326,13.882447170150389,5,50,ordinary_bce_output,default,0.001503307276007216,90.01913836436538,3.196401090811408e+20,2.088123244727619,0.42735042735042733,D2A_fixed_pfa,severe,2019_04_30_mlms001,clean_peak_percentile,117,4.08017809573004,2.3146403479371394,0.001,-10.0,40,input_specific_validation_background
10839,13.882447170150389,106,199,ordinary_bce_output,default,0.009779499953870284,90.01913836436538,3.196401090811408e+20,2.088123244727619,0.737037037037037,D2A_fixed_pfa,severe,2019_04_30_mlms000,cfar_margin,270,4.08017809573004,2.3146403479371394,0.01,-10.0,120,input_specific_validation_background
3326,13.882447170150389,22,75,ordinary_bce_output,default,0.00661455201443175,90.01913836436538,3.196401090811408e+20,2.088123244727619,0.6410256410256411,D2A_fixed_pfa,severe,2019_04_30_mlms001,cfar_margin,117,4.08017809573004,2.3146403479371394,0.01,-10.0,40,input_specific_validation_background
10839,13.882447170150389,13,139,ordinary_bce_output,default,0.0011993726358520158,90.01913836436538,3.196401090811408e+20,2.088123244727619,0.5148148148148148,D2A_fixed_pfa,severe,2019_04_30_mlms000,cfar_margin,270,4.08017809573004,2.3146403479371394,0.001,-10.0,120,input_specific_validation_background
3326,13.882447170150389,5,50,ordinary_bce_output,default,0.001503307276007216,90.01913836436538,3.196401090811408e+20,2.088123244727619,0.42735042735042733,D2A_fixed_pfa,severe,2019_04_30_mlms001,cfar_margin,117,4.08017809573004,2.3146403479371394,0.001,-10.0,40,input_specific_validation_background
