background_energy_increase_db,class_group,hit_count,input_type,mask_name,mse_db_to_clean,mse_power_to_clean,noise_floor_change_db,pd,protocol,sir_name,split_definition,target_count,target_peak_abs_bias_db_mean,target_peak_bias_db_mean,target_pfa,target_scope,target_sir_db,threshold_source
0.28870956359188377,cyclist_like,8,interfered,narrow,0.6745954173776785,6931476138.267835,0.03738481101893143,0.07339449541284404,D2A_fixed_pfa,light,cfar_margin,109,0.002880513961160191,0.0021045737753257925,0.01,non_overlap_only,10.0,input_specific_validation_background
0.28870956359188377,motorbike_like,0,interfered,narrow,0.6745954173776785,6931476138.267835,0.03738481101893143,,D2A_fixed_pfa,light,cfar_margin,0,0.002880513961160191,0.0021045737753257925,0.01,non_overlap_only,10.0,input_specific_validation_background
0.28870956359188377,pedestrian_like,82,interfered,narrow,0.6745954173776785,6931476138.267835,0.03738481101893143,0.5290322580645161,D2A_fixed_pfa,light,cfar_margin,155,0.002880513961160191,0.0021045737753257925,0.01,non_overlap_only,10.0,input_specific_validation_background
0.28870956359188377,vehicle_like,22,interfered,narrow,0.6745954173776785,6931476138.267835,0.03738481101893143,0.7586206896551724,D2A_fixed_pfa,light,cfar_margin,29,0.002880513961160191,0.0021045737753257925,0.01,non_overlap_only,10.0,input_specific_validation_background
0.28870956359188377,cyclist_like,13,interfered,narrow,0.6745954173776785,6931476138.267835,0.03738481101893143,0.08843537414965986,D2A_fixed_pfa,light,cfar_margin,147,0.002880513961160191,0.0021045737753257925,0.001,all,10.0,input_specific_validation_background
0.28870956359188377,motorbike_like,0,interfered,narrow,0.6745954173776785,6931476138.267835,0.03738481101893143,,D2A_fixed_pfa,light,cfar_margin,0,0.002880513961160191,0.0021045737753257925,0.001,all,10.0,input_specific_validation_background
0.28870956359188377,pedestrian_like,95,interfered,narrow,0.6745954173776785,6931476138.267835,0.03738481101893143,0.4896907216494845,D2A_fixed_pfa,light,cfar_margin,194,0.002880513961160191,0.0021045737753257925,0.001,all,10.0,input_specific_validation_background
0.28870956359188377,vehicle_like,32,interfered,narrow,0.6745954173776785,6931476138.267835,0.03738481101893143,0.6956521739130435,D2A_fixed_pfa,light,cfar_margin,46,0.002880513961160191,0.0021045737753257925,0.001,all,10.0,input_specific_validation_background
0.28870956359188377,cyclist_like,2,interfered,narrow,0.6745954173776785,6931476138.267835,0.03738481101893143,0.01834862385321101,D2A_fixed_pfa,light,cfar_margin,109,0.002880513961160191,0.0021045737753257925,0.001,non_overlap_only,10.0,input_specific_validation_background
0.28870956359188377,motorbike_like,0,interfered,narrow,0.6745954173776785,6931476138.267835,0.03738481101893143,,D2A_fixed_pfa,light,cfar_margin,0,0.002880513961160191,0.0021045737753257925,0.001,non_overlap_only,10.0,input_specific_validation_background
0.28870956359188377,pedestrian_like,67,interfered,narrow,0.6745954173776785,6931476138.267835,0.03738481101893143,0.432258064516129,D2A_fixed_pfa,light,cfar_margin,155,0.002880513961160191,0.0021045737753257925,0.001,non_overlap_only,10.0,input_specific_validation_background
0.28870956359188377,vehicle_like,19,interfered,narrow,0.6745954173776785,6931476138.267835,0.03738481101893143,0.6551724137931034,D2A_fixed_pfa,light,cfar_margin,29,0.002880513961160191,0.0021045737753257925,0.001,non_overlap_only,10.0,input_specific_validation_background
0.29645568367832315,cyclist_like,59,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.4013605442176871,D2A_fixed_pfa,light,clean_peak_percentile,147,0.0028201166826088237,0.0020052056815415926,0.01,all,10.0,input_specific_validation_background
0.29645568367832315,motorbike_like,0,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,,D2A_fixed_pfa,light,clean_peak_percentile,0,0.0028201166826088237,0.0020052056815415926,0.01,all,10.0,input_specific_validation_background
0.29645568367832315,pedestrian_like,115,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.5927835051546392,D2A_fixed_pfa,light,clean_peak_percentile,194,0.0028201166826088237,0.0020052056815415926,0.01,all,10.0,input_specific_validation_background
0.29645568367832315,vehicle_like,37,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.8043478260869565,D2A_fixed_pfa,light,clean_peak_percentile,46,0.0028201166826088237,0.0020052056815415926,0.01,all,10.0,input_specific_validation_background
0.29645568367832315,cyclist_like,7,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.10606060606060606,D2A_fixed_pfa,light,clean_peak_percentile,66,0.0028201166826088237,0.0020052056815415926,0.01,non_overlap_only,10.0,input_specific_validation_background
0.29645568367832315,motorbike_like,0,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,,D2A_fixed_pfa,light,clean_peak_percentile,0,0.0028201166826088237,0.0020052056815415926,0.01,non_overlap_only,10.0,input_specific_validation_background
0.29645568367832315,pedestrian_like,53,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.4649122807017544,D2A_fixed_pfa,light,clean_peak_percentile,114,0.0028201166826088237,0.0020052056815415926,0.01,non_overlap_only,10.0,input_specific_validation_background
0.29645568367832315,vehicle_like,16,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.6956521739130435,D2A_fixed_pfa,light,clean_peak_percentile,23,0.0028201166826088237,0.0020052056815415926,0.01,non_overlap_only,10.0,input_specific_validation_background
0.29645568367832315,cyclist_like,43,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.2925170068027211,D2A_fixed_pfa,light,clean_peak_percentile,147,0.0028201166826088237,0.0020052056815415926,0.001,all,10.0,input_specific_validation_background
0.29645568367832315,motorbike_like,0,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,,D2A_fixed_pfa,light,clean_peak_percentile,0,0.0028201166826088237,0.0020052056815415926,0.001,all,10.0,input_specific_validation_background
0.29645568367832315,pedestrian_like,96,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.4948453608247423,D2A_fixed_pfa,light,clean_peak_percentile,194,0.0028201166826088237,0.0020052056815415926,0.001,all,10.0,input_specific_validation_background
0.29645568367832315,vehicle_like,33,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.717391304347826,D2A_fixed_pfa,light,clean_peak_percentile,46,0.0028201166826088237,0.0020052056815415926,0.001,all,10.0,input_specific_validation_background
0.29645568367832315,cyclist_like,2,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.030303030303030304,D2A_fixed_pfa,light,clean_peak_percentile,66,0.0028201166826088237,0.0020052056815415926,0.001,non_overlap_only,10.0,input_specific_validation_background
0.29645568367832315,motorbike_like,0,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,,D2A_fixed_pfa,light,clean_peak_percentile,0,0.0028201166826088237,0.0020052056815415926,0.001,non_overlap_only,10.0,input_specific_validation_background
0.29645568367832315,pedestrian_like,36,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.3157894736842105,D2A_fixed_pfa,light,clean_peak_percentile,114,0.0028201166826088237,0.0020052056815415926,0.001,non_overlap_only,10.0,input_specific_validation_background
0.29645568367832315,vehicle_like,14,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.6086956521739131,D2A_fixed_pfa,light,clean_peak_percentile,23,0.0028201166826088237,0.0020052056815415926,0.001,non_overlap_only,10.0,input_specific_validation_background
0.29645568367832315,cyclist_like,59,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.4013605442176871,D2A_fixed_pfa,light,cfar_margin,147,0.0028201166826088237,0.0020052056815415926,0.01,all,10.0,input_specific_validation_background
0.29645568367832315,motorbike_like,0,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,,D2A_fixed_pfa,light,cfar_margin,0,0.0028201166826088237,0.0020052056815415926,0.01,all,10.0,input_specific_validation_background
0.29645568367832315,pedestrian_like,115,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.5927835051546392,D2A_fixed_pfa,light,cfar_margin,194,0.0028201166826088237,0.0020052056815415926,0.01,all,10.0,input_specific_validation_background
0.29645568367832315,vehicle_like,37,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.8043478260869565,D2A_fixed_pfa,light,cfar_margin,46,0.0028201166826088237,0.0020052056815415926,0.01,all,10.0,input_specific_validation_background
0.29645568367832315,cyclist_like,7,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.10606060606060606,D2A_fixed_pfa,light,cfar_margin,66,0.0028201166826088237,0.0020052056815415926,0.01,non_overlap_only,10.0,input_specific_validation_background
0.29645568367832315,motorbike_like,0,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,,D2A_fixed_pfa,light,cfar_margin,0,0.0028201166826088237,0.0020052056815415926,0.01,non_overlap_only,10.0,input_specific_validation_background
0.29645568367832315,pedestrian_like,53,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.4649122807017544,D2A_fixed_pfa,light,cfar_margin,114,0.0028201166826088237,0.0020052056815415926,0.01,non_overlap_only,10.0,input_specific_validation_background
0.29645568367832315,vehicle_like,16,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.6956521739130435,D2A_fixed_pfa,light,cfar_margin,23,0.0028201166826088237,0.0020052056815415926,0.01,non_overlap_only,10.0,input_specific_validation_background
0.29645568367832315,cyclist_like,43,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.2925170068027211,D2A_fixed_pfa,light,cfar_margin,147,0.0028201166826088237,0.0020052056815415926,0.001,all,10.0,input_specific_validation_background
0.29645568367832315,motorbike_like,0,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,,D2A_fixed_pfa,light,cfar_margin,0,0.0028201166826088237,0.0020052056815415926,0.001,all,10.0,input_specific_validation_background
0.29645568367832315,pedestrian_like,96,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.4948453608247423,D2A_fixed_pfa,light,cfar_margin,194,0.0028201166826088237,0.0020052056815415926,0.001,all,10.0,input_specific_validation_background
0.29645568367832315,vehicle_like,33,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.717391304347826,D2A_fixed_pfa,light,cfar_margin,46,0.0028201166826088237,0.0020052056815415926,0.001,all,10.0,input_specific_validation_background
0.29645568367832315,cyclist_like,2,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.030303030303030304,D2A_fixed_pfa,light,cfar_margin,66,0.0028201166826088237,0.0020052056815415926,0.001,non_overlap_only,10.0,input_specific_validation_background
0.29645568367832315,motorbike_like,0,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,,D2A_fixed_pfa,light,cfar_margin,0,0.0028201166826088237,0.0020052056815415926,0.001,non_overlap_only,10.0,input_specific_validation_background
0.29645568367832315,pedestrian_like,36,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.3157894736842105,D2A_fixed_pfa,light,cfar_margin,114,0.0028201166826088237,0.0020052056815415926,0.001,non_overlap_only,10.0,input_specific_validation_background
0.29645568367832315,vehicle_like,14,interfered,default,0.6745954173776785,6931476138.267835,0.039863918815875365,0.6086956521739131,D2A_fixed_pfa,light,cfar_margin,23,0.0028201166826088237,0.0020052056815415926,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.020643251454133486,cyclist_like,24,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.16326530612244897,D2A_fixed_pfa,light,clean_peak_percentile,147,0.03840419970922897,0.00011835271641809569,0.01,all,10.0,input_specific_validation_background
-0.020643251454133486,motorbike_like,0,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,,D2A_fixed_pfa,light,clean_peak_percentile,0,0.03840419970922897,0.00011835271641809569,0.01,all,10.0,input_specific_validation_background
-0.020643251454133486,pedestrian_like,116,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.5979381443298969,D2A_fixed_pfa,light,clean_peak_percentile,194,0.03840419970922897,0.00011835271641809569,0.01,all,10.0,input_specific_validation_background
-0.020643251454133486,vehicle_like,38,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.8260869565217391,D2A_fixed_pfa,light,clean_peak_percentile,46,0.03840419970922897,0.00011835271641809569,0.01,all,10.0,input_specific_validation_background
-0.020643251454133486,cyclist_like,10,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.09174311926605505,D2A_fixed_pfa,light,clean_peak_percentile,109,0.03840419970922897,0.00011835271641809569,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.020643251454133486,motorbike_like,0,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,,D2A_fixed_pfa,light,clean_peak_percentile,0,0.03840419970922897,0.00011835271641809569,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.020643251454133486,pedestrian_like,86,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.5548387096774193,D2A_fixed_pfa,light,clean_peak_percentile,155,0.03840419970922897,0.00011835271641809569,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.020643251454133486,vehicle_like,22,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.7586206896551724,D2A_fixed_pfa,light,clean_peak_percentile,29,0.03840419970922897,0.00011835271641809569,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.020643251454133486,cyclist_like,14,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.09523809523809523,D2A_fixed_pfa,light,clean_peak_percentile,147,0.03840419970922897,0.00011835271641809569,0.001,all,10.0,input_specific_validation_background
-0.020643251454133486,motorbike_like,0,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,,D2A_fixed_pfa,light,clean_peak_percentile,0,0.03840419970922897,0.00011835271641809569,0.001,all,10.0,input_specific_validation_background
-0.020643251454133486,pedestrian_like,96,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.4948453608247423,D2A_fixed_pfa,light,clean_peak_percentile,194,0.03840419970922897,0.00011835271641809569,0.001,all,10.0,input_specific_validation_background
-0.020643251454133486,vehicle_like,33,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.717391304347826,D2A_fixed_pfa,light,clean_peak_percentile,46,0.03840419970922897,0.00011835271641809569,0.001,all,10.0,input_specific_validation_background
-0.020643251454133486,cyclist_like,3,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.027522935779816515,D2A_fixed_pfa,light,clean_peak_percentile,109,0.03840419970922897,0.00011835271641809569,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.020643251454133486,motorbike_like,0,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,,D2A_fixed_pfa,light,clean_peak_percentile,0,0.03840419970922897,0.00011835271641809569,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.020643251454133486,pedestrian_like,68,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.43870967741935485,D2A_fixed_pfa,light,clean_peak_percentile,155,0.03840419970922897,0.00011835271641809569,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.020643251454133486,vehicle_like,20,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.6896551724137931,D2A_fixed_pfa,light,clean_peak_percentile,29,0.03840419970922897,0.00011835271641809569,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.020643251454133486,cyclist_like,24,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.16326530612244897,D2A_fixed_pfa,light,cfar_margin,147,0.03840419970922897,0.00011835271641809569,0.01,all,10.0,input_specific_validation_background
-0.020643251454133486,motorbike_like,0,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,,D2A_fixed_pfa,light,cfar_margin,0,0.03840419970922897,0.00011835271641809569,0.01,all,10.0,input_specific_validation_background
-0.020643251454133486,pedestrian_like,116,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.5979381443298969,D2A_fixed_pfa,light,cfar_margin,194,0.03840419970922897,0.00011835271641809569,0.01,all,10.0,input_specific_validation_background
-0.020643251454133486,vehicle_like,38,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.8260869565217391,D2A_fixed_pfa,light,cfar_margin,46,0.03840419970922897,0.00011835271641809569,0.01,all,10.0,input_specific_validation_background
-0.020643251454133486,cyclist_like,10,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.09174311926605505,D2A_fixed_pfa,light,cfar_margin,109,0.03840419970922897,0.00011835271641809569,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.020643251454133486,motorbike_like,0,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,,D2A_fixed_pfa,light,cfar_margin,0,0.03840419970922897,0.00011835271641809569,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.020643251454133486,pedestrian_like,86,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.5548387096774193,D2A_fixed_pfa,light,cfar_margin,155,0.03840419970922897,0.00011835271641809569,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.020643251454133486,vehicle_like,22,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.7586206896551724,D2A_fixed_pfa,light,cfar_margin,29,0.03840419970922897,0.00011835271641809569,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.020643251454133486,cyclist_like,14,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.09523809523809523,D2A_fixed_pfa,light,cfar_margin,147,0.03840419970922897,0.00011835271641809569,0.001,all,10.0,input_specific_validation_background
-0.020643251454133486,motorbike_like,0,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,,D2A_fixed_pfa,light,cfar_margin,0,0.03840419970922897,0.00011835271641809569,0.001,all,10.0,input_specific_validation_background
-0.020643251454133486,pedestrian_like,96,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.4948453608247423,D2A_fixed_pfa,light,cfar_margin,194,0.03840419970922897,0.00011835271641809569,0.001,all,10.0,input_specific_validation_background
-0.020643251454133486,vehicle_like,33,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.717391304347826,D2A_fixed_pfa,light,cfar_margin,46,0.03840419970922897,0.00011835271641809569,0.001,all,10.0,input_specific_validation_background
-0.020643251454133486,cyclist_like,3,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.027522935779816515,D2A_fixed_pfa,light,cfar_margin,109,0.03840419970922897,0.00011835271641809569,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.020643251454133486,motorbike_like,0,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,,D2A_fixed_pfa,light,cfar_margin,0,0.03840419970922897,0.00011835271641809569,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.020643251454133486,pedestrian_like,68,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.43870967741935485,D2A_fixed_pfa,light,cfar_margin,155,0.03840419970922897,0.00011835271641809569,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.020643251454133486,vehicle_like,20,mse_output,narrow,0.037197092841276244,4828063491.691271,-0.01164702217574387,0.6896551724137931,D2A_fixed_pfa,light,cfar_margin,29,0.03840419970922897,0.00011835271641809569,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.020954414138171958,cyclist_like,61,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.41496598639455784,D2A_fixed_pfa,light,clean_peak_percentile,147,0.04012157080009925,0.0002376464223990549,0.01,all,10.0,input_specific_validation_background
-0.020954414138171958,motorbike_like,0,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,,D2A_fixed_pfa,light,clean_peak_percentile,0,0.04012157080009925,0.0002376464223990549,0.01,all,10.0,input_specific_validation_background
-0.020954414138171958,pedestrian_like,118,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.6082474226804123,D2A_fixed_pfa,light,clean_peak_percentile,194,0.04012157080009925,0.0002376464223990549,0.01,all,10.0,input_specific_validation_background
-0.020954414138171958,vehicle_like,38,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.8260869565217391,D2A_fixed_pfa,light,clean_peak_percentile,46,0.04012157080009925,0.0002376464223990549,0.01,all,10.0,input_specific_validation_background
-0.020954414138171958,cyclist_like,8,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.12121212121212122,D2A_fixed_pfa,light,clean_peak_percentile,66,0.04012157080009925,0.0002376464223990549,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.020954414138171958,motorbike_like,0,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,,D2A_fixed_pfa,light,clean_peak_percentile,0,0.04012157080009925,0.0002376464223990549,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.020954414138171958,pedestrian_like,56,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.49122807017543857,D2A_fixed_pfa,light,clean_peak_percentile,114,0.04012157080009925,0.0002376464223990549,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.020954414138171958,vehicle_like,17,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.7391304347826086,D2A_fixed_pfa,light,clean_peak_percentile,23,0.04012157080009925,0.0002376464223990549,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.020954414138171958,cyclist_like,44,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.29931972789115646,D2A_fixed_pfa,light,clean_peak_percentile,147,0.04012157080009925,0.0002376464223990549,0.001,all,10.0,input_specific_validation_background
-0.020954414138171958,motorbike_like,0,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,,D2A_fixed_pfa,light,clean_peak_percentile,0,0.04012157080009925,0.0002376464223990549,0.001,all,10.0,input_specific_validation_background
-0.020954414138171958,pedestrian_like,97,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.5,D2A_fixed_pfa,light,clean_peak_percentile,194,0.04012157080009925,0.0002376464223990549,0.001,all,10.0,input_specific_validation_background
-0.020954414138171958,vehicle_like,34,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.7391304347826086,D2A_fixed_pfa,light,clean_peak_percentile,46,0.04012157080009925,0.0002376464223990549,0.001,all,10.0,input_specific_validation_background
-0.020954414138171958,cyclist_like,3,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.045454545454545456,D2A_fixed_pfa,light,clean_peak_percentile,66,0.04012157080009925,0.0002376464223990549,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.020954414138171958,motorbike_like,0,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,,D2A_fixed_pfa,light,clean_peak_percentile,0,0.04012157080009925,0.0002376464223990549,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.020954414138171958,pedestrian_like,37,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.32456140350877194,D2A_fixed_pfa,light,clean_peak_percentile,114,0.04012157080009925,0.0002376464223990549,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.020954414138171958,vehicle_like,15,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.6521739130434783,D2A_fixed_pfa,light,clean_peak_percentile,23,0.04012157080009925,0.0002376464223990549,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.020954414138171958,cyclist_like,61,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.41496598639455784,D2A_fixed_pfa,light,cfar_margin,147,0.04012157080009925,0.0002376464223990549,0.01,all,10.0,input_specific_validation_background
-0.020954414138171958,motorbike_like,0,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,,D2A_fixed_pfa,light,cfar_margin,0,0.04012157080009925,0.0002376464223990549,0.01,all,10.0,input_specific_validation_background
-0.020954414138171958,pedestrian_like,118,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.6082474226804123,D2A_fixed_pfa,light,cfar_margin,194,0.04012157080009925,0.0002376464223990549,0.01,all,10.0,input_specific_validation_background
-0.020954414138171958,vehicle_like,38,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.8260869565217391,D2A_fixed_pfa,light,cfar_margin,46,0.04012157080009925,0.0002376464223990549,0.01,all,10.0,input_specific_validation_background
-0.020954414138171958,cyclist_like,8,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.12121212121212122,D2A_fixed_pfa,light,cfar_margin,66,0.04012157080009925,0.0002376464223990549,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.020954414138171958,motorbike_like,0,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,,D2A_fixed_pfa,light,cfar_margin,0,0.04012157080009925,0.0002376464223990549,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.020954414138171958,pedestrian_like,56,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.49122807017543857,D2A_fixed_pfa,light,cfar_margin,114,0.04012157080009925,0.0002376464223990549,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.020954414138171958,vehicle_like,17,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.7391304347826086,D2A_fixed_pfa,light,cfar_margin,23,0.04012157080009925,0.0002376464223990549,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.020954414138171958,cyclist_like,44,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.29931972789115646,D2A_fixed_pfa,light,cfar_margin,147,0.04012157080009925,0.0002376464223990549,0.001,all,10.0,input_specific_validation_background
-0.020954414138171958,motorbike_like,0,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,,D2A_fixed_pfa,light,cfar_margin,0,0.04012157080009925,0.0002376464223990549,0.001,all,10.0,input_specific_validation_background
-0.020954414138171958,pedestrian_like,97,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.5,D2A_fixed_pfa,light,cfar_margin,194,0.04012157080009925,0.0002376464223990549,0.001,all,10.0,input_specific_validation_background
-0.020954414138171958,vehicle_like,34,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.7391304347826086,D2A_fixed_pfa,light,cfar_margin,46,0.04012157080009925,0.0002376464223990549,0.001,all,10.0,input_specific_validation_background
-0.020954414138171958,cyclist_like,3,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.045454545454545456,D2A_fixed_pfa,light,cfar_margin,66,0.04012157080009925,0.0002376464223990549,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.020954414138171958,motorbike_like,0,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,,D2A_fixed_pfa,light,cfar_margin,0,0.04012157080009925,0.0002376464223990549,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.020954414138171958,pedestrian_like,37,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.32456140350877194,D2A_fixed_pfa,light,cfar_margin,114,0.04012157080009925,0.0002376464223990549,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.020954414138171958,vehicle_like,15,mse_output,default,0.037197092841276244,4828063491.691271,-0.009983692236438912,0.6521739130434783,D2A_fixed_pfa,light,cfar_margin,23,0.04012157080009925,0.0002376464223990549,0.001,non_overlap_only,10.0,input_specific_validation_background
9.238135043441085,cyclist_like,87,ordinary_bce_output,narrow,95.97859993462919,3.2924473408499778e+19,-0.07307945331498189,0.5918367346938775,D2A_fixed_pfa,light,clean_peak_percentile,147,5.473712804401366,1.9117273785898485,0.01,all,10.0,input_specific_validation_background
