background_energy_increase_db,class_group,hit_count,input_type,mask_name,mse_db_to_clean,mse_power_to_clean,noise_floor_change_db,pd,protocol,sir_name,source_stage,split_definition,target_count,target_peak_abs_bias_db_mean,target_peak_bias_db_mean,target_pfa,target_scope,target_sir_db,threshold_source
-0.03119927564722879,motorbike_like,0,mse_output,default,0.05460026126283479,3346019477.975049,0.004203837510281971,,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,0,0.04284322333839189,0.016377261017819673,0.01,all,10.0,input_specific_validation_background
-0.03119927564722879,pedestrian_like,118,mse_output,default,0.05460026126283479,3346019477.975049,0.004203837510281971,0.6082474226804123,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,194,0.04284322333839189,0.016377261017819673,0.01,all,10.0,input_specific_validation_background
-0.03119927564722879,vehicle_like,38,mse_output,default,0.05460026126283479,3346019477.975049,0.004203837510281971,0.8260869565217391,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,46,0.04284322333839189,0.016377261017819673,0.01,all,10.0,input_specific_validation_background
-0.03119927564722879,cyclist_like,8,mse_output,default,0.05460026126283479,3346019477.975049,0.004203837510281971,0.12121212121212122,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,66,0.04284322333839189,0.016377261017819673,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.03119927564722879,motorbike_like,0,mse_output,default,0.05460026126283479,3346019477.975049,0.004203837510281971,,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,0,0.04284322333839189,0.016377261017819673,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.03119927564722879,pedestrian_like,56,mse_output,default,0.05460026126283479,3346019477.975049,0.004203837510281971,0.49122807017543857,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,114,0.04284322333839189,0.016377261017819673,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.03119927564722879,vehicle_like,17,mse_output,default,0.05460026126283479,3346019477.975049,0.004203837510281971,0.7391304347826086,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,23,0.04284322333839189,0.016377261017819673,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.03119927564722879,cyclist_like,43,mse_output,default,0.05460026126283479,3346019477.975049,0.004203837510281971,0.2925170068027211,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,147,0.04284322333839189,0.016377261017819673,0.001,all,10.0,input_specific_validation_background
-0.03119927564722879,motorbike_like,0,mse_output,default,0.05460026126283479,3346019477.975049,0.004203837510281971,,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,0,0.04284322333839189,0.016377261017819673,0.001,all,10.0,input_specific_validation_background
-0.03119927564722879,pedestrian_like,97,mse_output,default,0.05460026126283479,3346019477.975049,0.004203837510281971,0.5,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,194,0.04284322333839189,0.016377261017819673,0.001,all,10.0,input_specific_validation_background
-0.03119927564722879,vehicle_like,34,mse_output,default,0.05460026126283479,3346019477.975049,0.004203837510281971,0.7391304347826086,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,46,0.04284322333839189,0.016377261017819673,0.001,all,10.0,input_specific_validation_background
-0.03119927564722879,cyclist_like,2,mse_output,default,0.05460026126283479,3346019477.975049,0.004203837510281971,0.030303030303030304,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,66,0.04284322333839189,0.016377261017819673,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.03119927564722879,motorbike_like,0,mse_output,default,0.05460026126283479,3346019477.975049,0.004203837510281971,,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,0,0.04284322333839189,0.016377261017819673,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.03119927564722879,pedestrian_like,37,mse_output,default,0.05460026126283479,3346019477.975049,0.004203837510281971,0.32456140350877194,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,114,0.04284322333839189,0.016377261017819673,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.03119927564722879,vehicle_like,15,mse_output,default,0.05460026126283479,3346019477.975049,0.004203837510281971,0.6521739130434783,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,23,0.04284322333839189,0.016377261017819673,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.06060921637044616,cyclist_like,26,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.17687074829931973,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,147,0.06290840000436458,-0.009520049546237563,0.01,all,10.0,input_specific_validation_background
-0.06060921637044616,motorbike_like,0,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,0,0.06290840000436458,-0.009520049546237563,0.01,all,10.0,input_specific_validation_background
-0.06060921637044616,pedestrian_like,119,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.6134020618556701,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,194,0.06290840000436458,-0.009520049546237563,0.01,all,10.0,input_specific_validation_background
-0.06060921637044616,vehicle_like,39,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.8478260869565217,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,46,0.06290840000436458,-0.009520049546237563,0.01,all,10.0,input_specific_validation_background
-0.06060921637044616,cyclist_like,11,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.10091743119266056,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,109,0.06290840000436458,-0.009520049546237563,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.06060921637044616,motorbike_like,0,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,0,0.06290840000436458,-0.009520049546237563,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.06060921637044616,pedestrian_like,88,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.567741935483871,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,155,0.06290840000436458,-0.009520049546237563,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.06060921637044616,vehicle_like,23,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.7931034482758621,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,29,0.06290840000436458,-0.009520049546237563,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.06060921637044616,cyclist_like,14,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.09523809523809523,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,147,0.06290840000436458,-0.009520049546237563,0.001,all,10.0,input_specific_validation_background
-0.06060921637044616,motorbike_like,0,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,0,0.06290840000436458,-0.009520049546237563,0.001,all,10.0,input_specific_validation_background
-0.06060921637044616,pedestrian_like,100,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.5154639175257731,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,194,0.06290840000436458,-0.009520049546237563,0.001,all,10.0,input_specific_validation_background
-0.06060921637044616,vehicle_like,34,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.7391304347826086,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,46,0.06290840000436458,-0.009520049546237563,0.001,all,10.0,input_specific_validation_background
-0.06060921637044616,cyclist_like,2,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.01834862385321101,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,109,0.06290840000436458,-0.009520049546237563,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.06060921637044616,motorbike_like,0,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,0,0.06290840000436458,-0.009520049546237563,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.06060921637044616,pedestrian_like,71,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.45806451612903226,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,155,0.06290840000436458,-0.009520049546237563,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.06060921637044616,vehicle_like,20,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.6896551724137931,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,29,0.06290840000436458,-0.009520049546237563,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.06060921637044616,cyclist_like,26,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.17687074829931973,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,147,0.06290840000436458,-0.009520049546237563,0.01,all,10.0,input_specific_validation_background
-0.06060921637044616,motorbike_like,0,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,0,0.06290840000436458,-0.009520049546237563,0.01,all,10.0,input_specific_validation_background
-0.06060921637044616,pedestrian_like,119,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.6134020618556701,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,194,0.06290840000436458,-0.009520049546237563,0.01,all,10.0,input_specific_validation_background
-0.06060921637044616,vehicle_like,39,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.8478260869565217,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,46,0.06290840000436458,-0.009520049546237563,0.01,all,10.0,input_specific_validation_background
-0.06060921637044616,cyclist_like,11,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.10091743119266056,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,109,0.06290840000436458,-0.009520049546237563,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.06060921637044616,motorbike_like,0,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,0,0.06290840000436458,-0.009520049546237563,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.06060921637044616,pedestrian_like,88,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.567741935483871,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,155,0.06290840000436458,-0.009520049546237563,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.06060921637044616,vehicle_like,23,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.7931034482758621,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,29,0.06290840000436458,-0.009520049546237563,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.06060921637044616,cyclist_like,14,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.09523809523809523,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,147,0.06290840000436458,-0.009520049546237563,0.001,all,10.0,input_specific_validation_background
-0.06060921637044616,motorbike_like,0,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,0,0.06290840000436458,-0.009520049546237563,0.001,all,10.0,input_specific_validation_background
-0.06060921637044616,pedestrian_like,100,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.5154639175257731,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,194,0.06290840000436458,-0.009520049546237563,0.001,all,10.0,input_specific_validation_background
-0.06060921637044616,vehicle_like,34,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.7391304347826086,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,46,0.06290840000436458,-0.009520049546237563,0.001,all,10.0,input_specific_validation_background
-0.06060921637044616,cyclist_like,2,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.01834862385321101,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,109,0.06290840000436458,-0.009520049546237563,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.06060921637044616,motorbike_like,0,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,0,0.06290840000436458,-0.009520049546237563,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.06060921637044616,pedestrian_like,71,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.45806451612903226,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,155,0.06290840000436458,-0.009520049546237563,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.06060921637044616,vehicle_like,20,bce_rec_anchor_output,narrow,0.07744136348483019,5813339630.596611,-0.038653600140030164,0.6896551724137931,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,29,0.06290840000436458,-0.009520049546237563,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.06030095036293656,cyclist_like,63,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.42857142857142855,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,147,0.07000189417979756,-0.017968260262723787,0.01,all,10.0,input_specific_validation_background
-0.06030095036293656,motorbike_like,0,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,0,0.07000189417979756,-0.017968260262723787,0.01,all,10.0,input_specific_validation_background
-0.06030095036293656,pedestrian_like,122,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.6288659793814433,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,194,0.07000189417979756,-0.017968260262723787,0.01,all,10.0,input_specific_validation_background
-0.06030095036293656,vehicle_like,39,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.8478260869565217,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,46,0.07000189417979756,-0.017968260262723787,0.01,all,10.0,input_specific_validation_background
-0.06030095036293656,cyclist_like,9,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.13636363636363635,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,66,0.07000189417979756,-0.017968260262723787,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.06030095036293656,motorbike_like,0,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,0,0.07000189417979756,-0.017968260262723787,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.06030095036293656,pedestrian_like,59,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.5175438596491229,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,114,0.07000189417979756,-0.017968260262723787,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.06030095036293656,vehicle_like,18,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.782608695652174,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,23,0.07000189417979756,-0.017968260262723787,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.06030095036293656,cyclist_like,45,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.30612244897959184,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,147,0.07000189417979756,-0.017968260262723787,0.001,all,10.0,input_specific_validation_background
-0.06030095036293656,motorbike_like,0,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,0,0.07000189417979756,-0.017968260262723787,0.001,all,10.0,input_specific_validation_background
-0.06030095036293656,pedestrian_like,101,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.520618556701031,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,194,0.07000189417979756,-0.017968260262723787,0.001,all,10.0,input_specific_validation_background
-0.06030095036293656,vehicle_like,35,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.7608695652173914,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,46,0.07000189417979756,-0.017968260262723787,0.001,all,10.0,input_specific_validation_background
-0.06030095036293656,cyclist_like,2,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.030303030303030304,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,66,0.07000189417979756,-0.017968260262723787,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.06030095036293656,motorbike_like,0,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,0,0.07000189417979756,-0.017968260262723787,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.06030095036293656,pedestrian_like,40,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.3508771929824561,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,114,0.07000189417979756,-0.017968260262723787,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.06030095036293656,vehicle_like,15,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.6521739130434783,D2A_fixed_pfa,light,D3-Rerun,clean_peak_percentile,23,0.07000189417979756,-0.017968260262723787,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.06030095036293656,cyclist_like,63,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.42857142857142855,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,147,0.07000189417979756,-0.017968260262723787,0.01,all,10.0,input_specific_validation_background
-0.06030095036293656,motorbike_like,0,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,0,0.07000189417979756,-0.017968260262723787,0.01,all,10.0,input_specific_validation_background
-0.06030095036293656,pedestrian_like,122,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.6288659793814433,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,194,0.07000189417979756,-0.017968260262723787,0.01,all,10.0,input_specific_validation_background
-0.06030095036293656,vehicle_like,39,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.8478260869565217,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,46,0.07000189417979756,-0.017968260262723787,0.01,all,10.0,input_specific_validation_background
-0.06030095036293656,cyclist_like,9,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.13636363636363635,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,66,0.07000189417979756,-0.017968260262723787,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.06030095036293656,motorbike_like,0,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,0,0.07000189417979756,-0.017968260262723787,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.06030095036293656,pedestrian_like,59,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.5175438596491229,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,114,0.07000189417979756,-0.017968260262723787,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.06030095036293656,vehicle_like,18,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.782608695652174,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,23,0.07000189417979756,-0.017968260262723787,0.01,non_overlap_only,10.0,input_specific_validation_background
-0.06030095036293656,cyclist_like,45,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.30612244897959184,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,147,0.07000189417979756,-0.017968260262723787,0.001,all,10.0,input_specific_validation_background
-0.06030095036293656,motorbike_like,0,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,0,0.07000189417979756,-0.017968260262723787,0.001,all,10.0,input_specific_validation_background
-0.06030095036293656,pedestrian_like,101,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.520618556701031,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,194,0.07000189417979756,-0.017968260262723787,0.001,all,10.0,input_specific_validation_background
-0.06030095036293656,vehicle_like,35,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.7608695652173914,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,46,0.07000189417979756,-0.017968260262723787,0.001,all,10.0,input_specific_validation_background
-0.06030095036293656,cyclist_like,2,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.030303030303030304,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,66,0.07000189417979756,-0.017968260262723787,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.06030095036293656,motorbike_like,0,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,0,0.07000189417979756,-0.017968260262723787,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.06030095036293656,pedestrian_like,40,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.3508771929824561,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,114,0.07000189417979756,-0.017968260262723787,0.001,non_overlap_only,10.0,input_specific_validation_background
-0.06030095036293656,vehicle_like,15,bce_rec_anchor_output,default,0.07744136348483019,5813339630.596611,-0.03614575158241706,0.6521739130434783,D2A_fixed_pfa,light,D3-Rerun,cfar_margin,23,0.07000189417979756,-0.017968260262723787,0.001,non_overlap_only,10.0,input_specific_validation_background
2.2090977808397136,cyclist_like,16,interfered,narrow,6.312212692490721,485602335068.6868,0.2870189687065192,0.10884353741496598,D2A_fixed_pfa,medium,D3-Rerun,clean_peak_percentile,147,0.020249379829950256,0.015954035575419922,0.01,all,0.0,input_specific_validation_background
2.2090977808397136,motorbike_like,0,interfered,narrow,6.312212692490721,485602335068.6868,0.2870189687065192,,D2A_fixed_pfa,medium,D3-Rerun,clean_peak_percentile,0,0.020249379829950256,0.015954035575419922,0.01,all,0.0,input_specific_validation_background
2.2090977808397136,pedestrian_like,99,interfered,narrow,6.312212692490721,485602335068.6868,0.2870189687065192,0.5103092783505154,D2A_fixed_pfa,medium,D3-Rerun,clean_peak_percentile,194,0.020249379829950256,0.015954035575419922,0.01,all,0.0,input_specific_validation_background
2.2090977808397136,vehicle_like,35,interfered,narrow,6.312212692490721,485602335068.6868,0.2870189687065192,0.7608695652173914,D2A_fixed_pfa,medium,D3-Rerun,clean_peak_percentile,46,0.020249379829950256,0.015954035575419922,0.01,all,0.0,input_specific_validation_background
2.2090977808397136,cyclist_like,3,interfered,narrow,6.312212692490721,485602335068.6868,0.2870189687065192,0.027522935779816515,D2A_fixed_pfa,medium,D3-Rerun,clean_peak_percentile,109,0.020249379829950256,0.015954035575419922,0.01,non_overlap_only,0.0,input_specific_validation_background
2.2090977808397136,motorbike_like,0,interfered,narrow,6.312212692490721,485602335068.6868,0.2870189687065192,,D2A_fixed_pfa,medium,D3-Rerun,clean_peak_percentile,0,0.020249379829950256,0.015954035575419922,0.01,non_overlap_only,0.0,input_specific_validation_background
2.2090977808397136,pedestrian_like,69,interfered,narrow,6.312212692490721,485602335068.6868,0.2870189687065192,0.44516129032258067,D2A_fixed_pfa,medium,D3-Rerun,clean_peak_percentile,155,0.020249379829950256,0.015954035575419922,0.01,non_overlap_only,0.0,input_specific_validation_background
2.2090977808397136,vehicle_like,20,interfered,narrow,6.312212692490721,485602335068.6868,0.2870189687065192,0.6896551724137931,D2A_fixed_pfa,medium,D3-Rerun,clean_peak_percentile,29,0.020249379829950256,0.015954035575419922,0.01,non_overlap_only,0.0,input_specific_validation_background
2.2090977808397136,cyclist_like,5,interfered,narrow,6.312212692490721,485602335068.6868,0.2870189687065192,0.034013605442176874,D2A_fixed_pfa,medium,D3-Rerun,clean_peak_percentile,147,0.020249379829950256,0.015954035575419922,0.001,all,0.0,input_specific_validation_background
2.2090977808397136,motorbike_like,0,interfered,narrow,6.312212692490721,485602335068.6868,0.2870189687065192,,D2A_fixed_pfa,medium,D3-Rerun,clean_peak_percentile,0,0.020249379829950256,0.015954035575419922,0.001,all,0.0,input_specific_validation_background
2.2090977808397136,pedestrian_like,28,interfered,narrow,6.312212692490721,485602335068.6868,0.2870189687065192,0.14432989690721648,D2A_fixed_pfa,medium,D3-Rerun,clean_peak_percentile,194,0.020249379829950256,0.015954035575419922,0.001,all,0.0,input_specific_validation_background
2.2090977808397136,vehicle_like,6,interfered,narrow,6.312212692490721,485602335068.6868,0.2870189687065192,0.13043478260869565,D2A_fixed_pfa,medium,D3-Rerun,clean_peak_percentile,46,0.020249379829950256,0.015954035575419922,0.001,all,0.0,input_specific_validation_background
2.2090977808397136,cyclist_like,0,interfered,narrow,6.312212692490721,485602335068.6868,0.2870189687065192,0.0,D2A_fixed_pfa,medium,D3-Rerun,clean_peak_percentile,109,0.020249379829950256,0.015954035575419922,0.001,non_overlap_only,0.0,input_specific_validation_background
2.2090977808397136,motorbike_like,0,interfered,narrow,6.312212692490721,485602335068.6868,0.2870189687065192,,D2A_fixed_pfa,medium,D3-Rerun,clean_peak_percentile,0,0.020249379829950256,0.015954035575419922,0.001,non_overlap_only,0.0,input_specific_validation_background
2.2090977808397136,pedestrian_like,15,interfered,narrow,6.312212692490721,485602335068.6868,0.2870189687065192,0.0967741935483871,D2A_fixed_pfa,medium,D3-Rerun,clean_peak_percentile,155,0.020249379829950256,0.015954035575419922,0.001,non_overlap_only,0.0,input_specific_validation_background
2.2090977808397136,vehicle_like,1,interfered,narrow,6.312212692490721,485602335068.6868,0.2870189687065192,0.034482758620689655,D2A_fixed_pfa,medium,D3-Rerun,clean_peak_percentile,29,0.020249379829950256,0.015954035575419922,0.001,non_overlap_only,0.0,input_specific_validation_background
2.2090977808397136,cyclist_like,16,interfered,narrow,6.312212692490721,485602335068.6868,0.2870189687065192,0.10884353741496598,D2A_fixed_pfa,medium,D3-Rerun,cfar_margin,147,0.020249379829950256,0.015954035575419922,0.01,all,0.0,input_specific_validation_background
2.2090977808397136,motorbike_like,0,interfered,narrow,6.312212692490721,485602335068.6868,0.2870189687065192,,D2A_fixed_pfa,medium,D3-Rerun,cfar_margin,0,0.020249379829950256,0.015954035575419922,0.01,all,0.0,input_specific_validation_background
2.2090977808397136,pedestrian_like,99,interfered,narrow,6.312212692490721,485602335068.6868,0.2870189687065192,0.5103092783505154,D2A_fixed_pfa,medium,D3-Rerun,cfar_margin,194,0.020249379829950256,0.015954035575419922,0.01,all,0.0,input_specific_validation_background
2.2090977808397136,vehicle_like,35,interfered,narrow,6.312212692490721,485602335068.6868,0.2870189687065192,0.7608695652173914,D2A_fixed_pfa,medium,D3-Rerun,cfar_margin,46,0.020249379829950256,0.015954035575419922,0.01,all,0.0,input_specific_validation_background
