false_alarm_count,has_nan_or_inf,lambda_rec,last_grad_norm_before_clip,lr,model_clean_mse_db,output_max_db,output_mean_db,output_min_db,output_mse_db,output_std_db,steps,target_peak_abs_bias_db_mean,temperature,threshold,train_bce_term,train_loss,train_magmse_term,val_background_bce,val_bce,val_mse_db_to_clean,val_target_bce,weak_pd
37,False,0.0,0.4329302906990051,0.001,16.22872200518208,84.40474612575917,47.29145959003514,29.26205019437259,31.376512680479305,6.398867402671035,90,2.7436350171398063,0.7,3.6054232820530796,0.7951242327690125,0.7951242327690125,33.54753112792969,0.04094899445772171,0.8101330995559692,27.0295933466369,3.493015766143799,0.5882352941176471
63,False,0.0,0.5466018915176392,0.0003,10.474547611780686,80.67999657453493,47.83493242255139,34.650536633050706,26.88093367713062,5.594302723850228,90,2.3978002087121846,0.7,3.6054232820530796,1.0248626470565796,1.0248626470565796,20.123889923095703,0.030254865065217018,0.8146689534187317,19.64413895772639,3.550673246383667,0.6029411764705882
52,False,0.0,0.3953365385532379,0.0001,1.6368103221584893,76.56570938054142,47.574376152895766,38.10545437222845,11.000768192296693,4.779597503619364,90,1.0055423058281043,0.7,3.6054232820530796,1.0743569135665894,1.0743569135665894,6.124081611633301,0.026929965242743492,0.8194009065628052,6.562423981825381,3.5835072994232178,0.6029411764705882
68,False,0.0,0.2789074182510376,3e-05,0.01906219568303369,74.32756671286961,47.052487341059724,40.060421074489284,7.571872100934633,4.76341535848363,90,0.10931852719382697,0.7,3.6054232820530796,1.2794041633605957,1.2794041633605957,2.711794376373291,0.20751303434371948,0.9653615951538086,3.9895814616976817,3.60870623588562,0.45588235294117646
