false_alarm_count,has_nan_or_inf,lambda_rec,last_grad_norm_before_clip,lr,model_clean_mse_db,output_max_db,output_mean_db,output_min_db,output_mse_db,output_std_db,steps,target_peak_abs_bias_db_mean,temperature,threshold,train_bce_term,train_loss,train_magmse_term,val_background_bce,val_bce,val_mse_db_to_clean,val_target_bce,weak_pd
75,False,0.0,0.8362661600112915,0.0008,15.86832183690682,76.83639341902926,47.32602951508008,29.386947796829986,26.602446705063215,5.95741334373995,90,2.8540668389829746,0.5,3.6054232820530796,1.0182597637176514,1.0182597637176514,22.45361328125,0.022006018087267876,1.0832439661026,23.710444808172994,4.784798622131348,0.5441176470588235
59,False,0.0,0.2585201859474182,0.0008,8.787261702753241,79.12922096060402,47.632057912156476,34.663381934739164,20.85417878757965,5.286754522463126,90,2.245154392644091,0.7,3.6054232820530796,0.9989450573921204,0.9989450573921204,12.738187789916992,0.025415880605578423,0.80577152967453,15.085246007193856,3.527620315551758,0.7058823529411765
72,False,0.0,0.1758752316236496,0.0008,11.06411181214713,83.35446886266072,48.151935348509426,38.50725334554113,26.614191510986107,5.684738222047355,90,2.1934102331985845,1.0,3.6054232820530796,0.5734093189239502,0.5734093189239502,26.11009979248047,0.06205986812710762,0.6155174970626831,19.863040882399286,2.5459554195404053,0.6617647058823529
52,False,0.0,0.13037361204624176,0.0008,31.33730310281347,94.27761817797818,47.826813185666715,26.064225235920276,58.93331046988769,8.247835754282999,90,3.0646974137422154,2.0,3.6054232820530796,0.4554755389690399,0.4554755389690399,70.33875274658203,0.20945368707180023,0.4928353428840637,47.477299268173915,1.4812589883804321,0.5588235294117647
81,False,0.0,0.08659462630748749,0.0008,73.6414148055965,101.28898622248289,45.979440735240196,16.246646790776595,123.65391850481113,11.370169075816163,90,4.795910386605535,5.0,3.6054232820530796,0.5899903774261475,0.5899903774261475,116.91609191894531,0.43930354714393616,0.5496895909309387,101.6985377068811,0.9347113966941833,0.5735294117647058
