background_det_term,baseline,detection_term,epoch,grad_norm_before_clip,lambda_rec,lr,magmse_term,split_definition_train,stage,step,target_det_term,temperature,train_loss,val_background_det_term,val_detection_term,val_loss,val_magmse_term,val_target_det_term,weak_weight
0.046096257716417316,weak_peak_w2p0,1.5449220927556355,7,1.3476854729652405,0.5,0.0003,0.19680663461486497,clean_peak_percentile,small_subset,,3.1438919194539388,1.0,1.643325408299764,0.053730182349681854,0.9747081995010376,1.044861078262329,0.1403058022260666,3.02251935005188,2.0
0.04595993926127752,weak_peak_w2p0,1.5455418491363526,8,1.245972357193629,0.5,0.0003,0.1774384923775991,clean_peak_percentile,small_subset,,3.145798471768697,1.0,1.63426109512647,0.05333685502409935,0.9740035533905029,1.0387576818466187,0.12950818240642548,3.0213232040405273,2.0
0.04696155712008476,weak_peak_w3p0,0.6065611839294434,,2.0976552963256836,0.5,0.0003,6.237843990325928,clean_peak_percentile,tiny_batch,1,3.075383424758911,1.0,3.7254831790924072,,,,,,3.0
0.0557488389313221,weak_peak_w3p0,0.7234654426574707,,1.2061448097229004,0.5,0.0003,1.177499532699585,clean_peak_percentile,tiny_batch,10,3.3310739994049072,1.0,1.3122152090072632,,,,,,3.0
0.04771234095096588,weak_peak_w3p0,0.734269917011261,,4.5340776443481445,0.5,0.0003,4.382100582122803,clean_peak_percentile,tiny_batch,20,3.226473808288574,1.0,2.9253201484680176,,,,,,3.0
0.051581431180238724,weak_peak_w3p0,0.6376085877418518,,8.096002578735352,0.5,0.0003,3.7910263538360596,clean_peak_percentile,tiny_batch,30,3.2065882682800293,1.0,2.5331218242645264,,,,,,3.0
0.04616514593362808,weak_peak_w3p0,0.6884452104568481,,3.4071524143218994,0.5,0.0003,1.3250939846038818,clean_peak_percentile,tiny_batch,40,3.209735631942749,1.0,1.350992202758789,,,,,,3.0
0.0466720312833786,weak_peak_w3p0,0.6080535650253296,,5.589369773864746,0.5,0.0003,1.447769284248352,clean_peak_percentile,tiny_batch,50,3.1579430103302,1.0,1.3319382667541504,,,,,,3.0
0.053295232355594635,weak_peak_w3p0,0.6206254959106445,,3.360313653945923,0.5,0.0003,1.2141857147216797,clean_peak_percentile,tiny_batch,60,3.1235532760620117,1.0,1.2277183532714844,,,,,,3.0
0.05885441228747368,weak_peak_w3p0,0.7588649392127991,,1.9102212190628052,0.5,0.0003,1.075084924697876,clean_peak_percentile,tiny_batch,70,3.408905029296875,1.0,1.2964074611663818,,,,,,3.0
0.05454789102077484,weak_peak_w3p0,0.7925843596458435,,2.310828924179077,0.5,0.0003,0.8372641801834106,clean_peak_percentile,tiny_batch,80,3.2185375690460205,1.0,1.2112164497375488,,,,,,3.0
0.04680294170975685,weak_peak_w3p0,0.6540587544441223,,2.989003896713257,0.5,0.0003,1.1053156852722168,clean_peak_percentile,tiny_batch,90,3.116447687149048,1.0,1.206716537475586,,,,,,3.0
0.052411191165447235,weak_peak_w3p0,0.755351722240448,,1.4426029920578003,0.5,0.0003,0.6519834399223328,clean_peak_percentile,tiny_batch,100,3.102907657623291,1.0,1.081343412399292,,,,,,3.0
0.049201712012290955,weak_peak_w3p0,0.5878381133079529,,3.3005213737487793,0.5,0.0003,1.4995934963226318,clean_peak_percentile,tiny_batch,110,3.2464921474456787,1.0,1.337634801864624,,,,,,3.0
0.04508620873093605,weak_peak_w3p0,0.6591991186141968,,1.6942918300628662,0.5,0.0003,0.2384423017501831,clean_peak_percentile,tiny_batch,120,3.149393320083618,1.0,0.7784202694892883,,,,,,3.0
0.04982982014616331,weak_peak_w3p0,1.7104214040438335,1,2.349114818572998,0.5,0.0003,0.6505674553910891,clean_peak_percentile,small_subset,,3.1538285668691,1.0,2.0357051316897072,0.055151138454675674,1.2118300199508667,1.4305658340454102,0.4374715983867645,3.02278208732605,3.0
0.048570057128866514,weak_peak_w3p0,1.6978631595770517,2,2.0596482559045155,0.5,0.0003,0.4973919117450714,clean_peak_percentile,small_subset,,3.1434496736526487,1.0,1.946559120019277,0.05563940107822418,1.211859941482544,1.378706455230713,0.3336929976940155,3.0225017070770264,3.0
0.04723194027940432,weak_peak_w3p0,1.705735524892807,3,1.8065429019927979,0.5,0.0003,0.34022199859221774,clean_peak_percentile,small_subset,,3.1463326342900593,1.0,1.8758465202649435,0.054119404405355453,1.210724115371704,1.328736424446106,0.23602457344532013,3.0215506553649902,3.0
0.04662775685389837,weak_peak_w3p0,1.7022206143538157,4,1.5642715108394623,0.5,0.0003,0.2661086023847262,clean_peak_percentile,small_subset,,3.1416043504079183,1.0,1.8352749101320902,0.05403733626008034,1.2106610536575317,1.3045958280563354,0.187869593501091,3.0220072269439697,3.0
0.046648306995630266,weak_peak_w3p0,1.7010056654612222,5,1.4798123133182526,0.5,0.0003,0.2448100209236145,clean_peak_percentile,small_subset,,3.14478005250295,1.0,1.823410672346751,0.05392393842339516,1.2104376554489136,1.2999277114868164,0.17898021638393402,3.021711826324463,3.0
0.04648560958604018,weak_peak_w3p0,1.7019645142555238,6,1.3610521733760834,0.5,0.0003,0.22435317985713482,clean_peak_percentile,small_subset,,3.146808428764343,1.0,1.8141411066055297,0.05371774360537529,1.2105447053909302,1.2960318326950073,0.17097432911396027,3.021635055541992,3.0
0.046405607735117274,weak_peak_w3p0,1.7039684430758157,7,1.3060372642676035,0.5,0.0003,0.20294531484444936,clean_peak_percentile,small_subset,,3.1451615301767983,1.0,1.8054410950342814,0.0538160502910614,1.2102731466293335,1.2865160703659058,0.15248583257198334,3.0213847160339355,3.0
0.04627058145900567,weak_peak_w3p0,1.6980227406819661,8,1.1886410933732987,0.5,0.0003,0.1787255677084128,clean_peak_percentile,small_subset,,3.142051122983297,1.0,1.787385524113973,0.05415429547429085,1.2103525400161743,1.2757396697998047,0.1307741403579712,3.0209338665008545,3.0
0.06515771895647049,weak_peak_w5p0,0.6848772168159485,,1.778169870376587,0.5,0.0003,3.2165515422821045,clean_peak_percentile,tiny_batch,1,3.163755416870117,1.0,2.2931530475616455,,,,,,5.0
0.12791116535663605,weak_peak_w5p0,0.8123728036880493,,4.831104755401611,0.5,0.0003,8.874578475952148,clean_peak_percentile,tiny_batch,10,3.184729814529419,1.0,5.249661922454834,,,,,,5.0
0.0790223628282547,weak_peak_w5p0,0.6294035315513611,,4.2117390632629395,0.5,0.0003,2.95672607421875,clean_peak_percentile,tiny_batch,20,3.093014717102051,1.0,2.107766628265381,,,,,,5.0
0.047075413167476654,weak_peak_w5p0,0.6404333114624023,,9.035758018493652,0.5,0.0003,4.178372859954834,clean_peak_percentile,tiny_batch,30,3.204831123352051,1.0,2.7296197414398193,,,,,,5.0
0.05265587195754051,weak_peak_w5p0,0.702637791633606,,6.086078643798828,0.5,0.0003,1.9341803789138794,clean_peak_percentile,tiny_batch,40,3.1671524047851562,1.0,1.6697280406951904,,,,,,5.0
0.05264301225543022,weak_peak_w5p0,0.629695475101471,,2.2843847274780273,0.5,0.0003,1.50675368309021,clean_peak_percentile,tiny_batch,50,3.2333011627197266,1.0,1.3830723762512207,,,,,,5.0
0.04857851192355156,weak_peak_w5p0,0.5141399502754211,,4.514296054840088,0.5,0.0003,1.1446298360824585,clean_peak_percentile,tiny_batch,60,3.064891815185547,1.0,1.0864548683166504,,,,,,5.0
0.05436238646507263,weak_peak_w5p0,0.6230045557022095,,4.219081401824951,0.5,0.0003,1.2284011840820312,clean_peak_percentile,tiny_batch,70,3.325810194015503,1.0,1.237205147743225,,,,,,5.0
0.047635070979595184,weak_peak_w5p0,0.5876844525337219,,4.004608154296875,0.5,0.0003,1.311471939086914,clean_peak_percentile,tiny_batch,80,3.0771803855895996,1.0,1.2434203624725342,,,,,,5.0
0.05187850072979927,weak_peak_w5p0,0.6576559543609619,,2.7757911682128906,0.5,0.0003,0.9325708150863647,clean_peak_percentile,tiny_batch,90,3.080766201019287,1.0,1.123941421508789,,,,,,5.0
0.04916752129793167,weak_peak_w5p0,0.6380288600921631,,3.378345251083374,0.5,0.0003,0.5760416984558105,clean_peak_percentile,tiny_batch,100,3.182992935180664,1.0,0.9260497093200684,,,,,,5.0
0.05221560597419739,weak_peak_w5p0,0.790348470211029,,2.960218667984009,0.5,0.0003,0.7042772173881531,clean_peak_percentile,tiny_batch,110,3.216618299484253,1.0,1.1424870491027832,,,,,,5.0
0.049423228949308395,weak_peak_w5p0,0.5762155055999756,,3.055703639984131,0.5,0.0003,0.7342869639396667,clean_peak_percentile,tiny_batch,120,3.1561472415924072,1.0,0.9433590173721313,,,,,,5.0
0.05006592199206352,weak_peak_w5p0,1.93119765996933,1,2.539199648698171,0.5,0.0003,0.6967808044950168,clean_peak_percentile,small_subset,,3.153904536565145,1.0,2.2795880603790284,0.055207446217536926,1.5521320104599,1.7761129140853882,0.4479618966579437,3.0241146087646484,5.0
0.0491598854213953,weak_peak_w5p0,1.9290136631329855,2,2.1887263973553974,0.5,0.0003,0.5445241781075796,clean_peak_percentile,small_subset,,3.14739901860555,1.0,2.201275753180186,0.05515154078602791,1.5511499643325806,1.7450693845748901,0.3878389000892639,3.0227181911468506,5.0
0.047776630173126854,weak_peak_w5p0,1.9314541331926982,3,1.9487865670522053,0.5,0.0003,0.4057011025150617,clean_peak_percentile,small_subset,,3.146094872156779,1.0,2.134304682413737,0.054998721927404404,1.550860047340393,1.6671924591064453,0.2326647788286209,3.0222601890563965,5.0
0.04694245939453443,weak_peak_w5p0,1.9272948209444682,4,1.6709393145640692,0.5,0.0003,0.2812731000781059,clean_peak_percentile,small_subset,,3.145964577992757,1.0,2.06793137550354,0.0546988919377327,1.5508657693862915,1.6457000970840454,0.18966858088970184,3.022435426712036,5.0
0.046900440007448196,weak_peak_w5p0,1.9282471458117167,5,1.6464907197157541,0.5,0.0003,0.25640586723883946,clean_peak_percentile,small_subset,,3.1440236934026085,1.0,2.05645007054011,0.05388909578323364,1.549169898033142,1.6411254405975342,0.18391111493110657,3.0205235481262207,5.0
0.04669931560754776,weak_peak_w5p0,1.9253795552253723,6,1.4909897617499033,0.5,0.0003,0.2344691057006518,clean_peak_percentile,small_subset,,3.1448503494262696,1.0,2.0426141015688577,0.05307568237185478,1.5495370626449585,1.6346944570541382,0.170314759016037,3.021646738052368,5.0
0.04645867110540469,weak_peak_w5p0,1.9262545148531596,7,1.3910341942310334,0.5,0.0003,0.2127051748832067,clean_peak_percentile,small_subset,,3.1419759035110473,1.0,2.0326071047782897,0.05512853339314461,1.5496985912322998,1.6305376291275024,0.1616779863834381,3.0202383995056152,5.0
0.04637813692291578,weak_peak_w5p0,1.927793952624003,8,1.3549317733446757,0.5,0.0003,0.1938540608684222,clean_peak_percentile,small_subset,,3.1428822453816734,1.0,2.02472097158432,0.05422886833548546,1.5492937564849854,1.6241885423660278,0.14978957176208496,3.0202102661132812,5.0
0.04229125380516052,weak_cfar_w2p0,0.7360876798629761,,1.1424249410629272,0.5,0.0003,1.2895029783248901,cfar_margin,tiny_batch,1,3.1411194801330566,1.0,1.3808391094207764,,,,,,2.0
0.07629925012588501,weak_cfar_w2p0,0.9533399939537048,,4.73227596282959,0.5,0.0003,7.308365821838379,cfar_margin,tiny_batch,10,3.27411150932312,1.0,4.607522964477539,,,,,,2.0
0.04260333627462387,weak_cfar_w2p0,0.7399162650108337,,8.675540924072266,0.5,0.0003,7.869394302368164,cfar_margin,tiny_batch,20,3.155599594116211,1.0,4.6746134757995605,,,,,,2.0
0.04819580540060997,weak_cfar_w2p0,0.8567363619804382,,10.210317611694336,0.5,0.0003,4.756237983703613,cfar_margin,tiny_batch,30,3.1674253940582275,1.0,3.2348554134368896,,,,,,2.0
0.042593203485012054,weak_cfar_w2p0,0.7735857367515564,,4.218043804168701,0.5,0.0003,1.6747374534606934,cfar_margin,tiny_batch,40,3.076763153076172,1.0,1.6109545230865479,,,,,,2.0
0.05340636149048805,weak_cfar_w2p0,0.8973179459571838,,5.011884689331055,0.5,0.0003,1.7301645278930664,cfar_margin,tiny_batch,50,3.0843727588653564,1.0,1.7624001502990723,,,,,,2.0
0.05013621225953102,weak_cfar_w2p0,0.5133697986602783,,2.8287017345428467,0.5,0.0003,1.3267155885696411,cfar_margin,tiny_batch,60,3.051368236541748,1.0,1.176727533340454,,,,,,2.0
0.04462139680981636,weak_cfar_w2p0,0.6553422212600708,,2.5359561443328857,0.5,0.0003,1.2604260444641113,cfar_margin,tiny_batch,70,3.041149616241455,1.0,1.2855552434921265,,,,,,2.0
0.05213793367147446,weak_cfar_w2p0,0.8875362277030945,,4.838522911071777,0.5,0.0003,1.2397706508636475,cfar_margin,tiny_batch,80,3.2785754203796387,1.0,1.5074214935302734,,,,,,2.0
0.0516401045024395,weak_cfar_w2p0,0.7037203907966614,,3.2086024284362793,0.5,0.0003,0.9103225469589233,cfar_margin,tiny_batch,90,3.216947078704834,1.0,1.158881664276123,,,,,,2.0
0.05627862736582756,weak_cfar_w2p0,0.9236090779304504,,2.582083225250244,0.5,0.0003,0.7513366937637329,cfar_margin,tiny_batch,100,3.2033586502075195,1.0,1.299277424812317,,,,,,2.0
0.05182129517197609,weak_cfar_w2p0,0.9534990191459656,,5.658884525299072,0.5,0.0003,0.9880985617637634,cfar_margin,tiny_batch,110,3.134735584259033,1.0,1.447548270225525,,,,,,2.0
0.049912117421627045,weak_cfar_w2p0,1.050926685333252,,1.7103766202926636,0.5,0.0003,0.42309439182281494,cfar_margin,tiny_batch,120,3.1434195041656494,1.0,1.2624738216400146,,,,,,2.0
0.04980428206423918,weak_cfar_w2p0,1.5598253134886424,1,2.306356819073359,0.5,0.0003,0.6534544648726781,cfar_margin,small_subset,,3.1529092359542847,1.0,1.8865525484085084,0.055690567940473557,0.8989475965499878,1.1303184032440186,0.4627416133880615,3.024172306060791,2.0
0.04846654273569584,weak_cfar_w2p0,1.5540700387954711,2,2.0327958637475967,0.5,0.0003,0.5123152910172939,cfar_margin,small_subset,,3.1475192594528196,1.0,1.810227685769399,0.055132247507572174,0.8983547687530518,1.0758709907531738,0.35503241419792175,3.023489475250244,2.0
0.046985755190253255,weak_cfar_w2p0,1.5552312695980073,3,1.782604430913925,0.5,0.0003,0.3276244371632735,cfar_margin,small_subset,,3.1461959314346313,1.0,1.7190434940656025,0.05472737178206444,0.8979712724685669,1.005059838294983,0.21417716145515442,3.0234832763671875,2.0
0.04641002863645553,weak_cfar_w2p0,1.5556884109973907,4,1.5774470613400142,0.5,0.0003,0.2602677276233832,cfar_margin,small_subset,,3.1450104490915933,1.0,1.6858222806453704,0.053904443979263306,0.8973346948623657,0.9961446523666382,0.19761990010738373,3.023179531097412,2.0
0.046372575387358665,weak_cfar_w2p0,1.5558273708820343,5,1.4384785171349843,0.5,0.0003,0.23212196225921314,cfar_margin,small_subset,,3.145356065432231,1.0,1.671888353029887,0.05549831688404083,0.8986227512359619,0.9789214134216309,0.16059736907482147,3.023221492767334,2.0
0.04637928674618403,weak_cfar_w2p0,1.5562223847707113,6,1.3661748389403026,0.5,0.0003,0.20610080748796464,cfar_margin,small_subset,,3.1449508078893027,1.0,1.6592727899551392,0.05469546839594841,0.8979525566101074,0.9702698588371277,0.1446346491575241,3.023017168045044,2.0
0.04616141200065613,weak_cfar_w2p0,1.5537847983837128,7,1.30224760055542,0.5,0.0003,0.18464325224359832,cfar_margin,small_subset,,3.143711255391439,1.0,1.6461064211527507,0.054338496178388596,0.897415041923523,0.964421272277832,0.13401243090629578,3.0223827362060547,2.0
0.045992162798841794,weak_cfar_w2p0,1.553752319018046,8,1.2073848406473795,0.5,0.0003,0.1670647003998359,cfar_margin,small_subset,,3.1418353764216107,1.0,1.6372846639156342,0.053931593894958496,0.8970214128494263,0.9577144980430603,0.12138614803552628,3.0216996669769287,2.0
0.05320771411061287,weak_cfar_w3p0,1.303893804550171,,1.5300679206848145,0.5,0.0003,3.741054058074951,cfar_margin,tiny_batch,1,3.204268217086792,1.0,3.1744208335876465,,,,,,3.0
0.04483982175588608,weak_cfar_w3p0,0.6854772567749023,,3.6746201515197754,0.5,0.0003,6.33612060546875,cfar_margin,tiny_batch,10,3.1549720764160156,1.0,3.8535375595092773,,,,,,3.0
0.04205748066306114,weak_cfar_w3p0,0.8412541151046753,,2.330104112625122,0.5,0.0003,0.9697786569595337,cfar_margin,tiny_batch,20,3.1009838581085205,1.0,1.326143503189087,,,,,,3.0
0.062334612011909485,weak_cfar_w3p0,0.9833894968032837,,4.4479660987854,0.5,0.0003,1.8171255588531494,cfar_margin,tiny_batch,30,3.1445200443267822,1.0,1.8919522762298584,,,,,,3.0
0.0499439537525177,weak_cfar_w3p0,0.9872461557388306,,4.902346611022949,0.5,0.0003,1.448665976524353,cfar_margin,tiny_batch,40,3.1544625759124756,1.0,1.7115790843963623,,,,,,3.0
0.05359094589948654,weak_cfar_w3p0,1.1613165140151978,,4.581839084625244,0.5,0.0003,1.2664823532104492,cfar_margin,tiny_batch,50,3.1423234939575195,1.0,1.7945576906204224,,,,,,3.0
0.053179457783699036,weak_cfar_w3p0,1.0606998205184937,,3.3393383026123047,0.5,0.0003,0.9426817893981934,cfar_margin,tiny_batch,60,3.0821239948272705,1.0,1.5320407152175903,,,,,,3.0
0.04764391481876373,weak_cfar_w3p0,0.6423453688621521,,5.680953025817871,0.5,0.0003,1.259163737297058,cfar_margin,tiny_batch,70,3.127715587615967,1.0,1.2719272375106812,,,,,,3.0
0.04865304380655289,weak_cfar_w3p0,1.1223191022872925,,6.579695224761963,0.5,0.0003,0.6907724142074585,cfar_margin,tiny_batch,80,3.1717495918273926,1.0,1.467705249786377,,,,,,3.0
0.04980836436152458,weak_cfar_w3p0,1.2892332077026367,,2.2003066539764404,0.5,0.0003,0.705363392829895,cfar_margin,tiny_batch,90,3.123218297958374,1.0,1.6419148445129395,,,,,,3.0
0.044526197016239166,weak_cfar_w3p0,0.6825690269470215,,5.2642035484313965,0.5,0.0003,1.1536589860916138,cfar_margin,tiny_batch,100,3.0827181339263916,1.0,1.2593984603881836,,,,,,3.0
0.04768776521086693,weak_cfar_w3p0,1.040281057357788,,4.870471954345703,0.5,0.0003,1.1663618087768555,cfar_margin,tiny_batch,110,3.1032705307006836,1.0,1.6234619617462158,,,,,,3.0
0.04721640795469284,weak_cfar_w3p0,0.8743736743927002,,1.5713529586791992,0.5,0.0003,0.8572462201118469,cfar_margin,tiny_batch,120,3.247056484222412,1.0,1.3029967546463013,,,,,,3.0
0.050154939045508704,weak_cfar_w3p0,1.7214452306429544,1,2.3829155576229097,0.5,0.0003,0.6706857563058535,cfar_margin,small_subset,,3.154260614713033,1.0,2.0567880996068317,0.05501945689320564,1.0881903171539307,1.3088327646255493,0.4412849545478821,3.024038314819336,3.0
0.04826369859278202,weak_cfar_w3p0,1.715561029513677,2,2.1363553112745284,0.5,0.0003,0.5119695685307185,cfar_margin,small_subset,,3.1462158981959023,1.0,1.9715458099047343,0.05419258028268814,1.0876022577285767,1.2549324035644531,0.33466023206710815,3.02421236038208,3.0
0.04724101319909096,weak_cfar_w3p0,1.718848502635956,3,1.7690886990229289,0.5,0.0003,0.34040277381738027,cfar_margin,small_subset,,3.1470357592900595,1.0,1.8890498892466228,0.055231135338544846,1.0876518487930298,1.195355772972107,0.2154078483581543,3.021986484527588,3.0
0.04653038473178943,weak_cfar_w3p0,1.717276217142741,4,1.54404057542483,0.5,0.0003,0.26089866146445273,cfar_margin,small_subset,,3.1444475841522217,1.0,1.847725551923116,0.055057376623153687,1.0882340669631958,1.1739048957824707,0.17134176194667816,3.023684024810791,3.0
0.046564946447809535,weak_cfar_w3p0,1.713141047557195,5,1.478804772098859,0.5,0.0003,0.23308294291297596,cfar_margin,small_subset,,3.1410354232788085,1.0,1.8296825178464253,0.05321245267987251,1.086477518081665,1.1712743043899536,0.16959361732006073,3.0224249362945557,3.0
0.04647099778056145,weak_cfar_w3p0,1.7190754981835683,6,1.3878735673427582,0.5,0.0003,0.20826086367170016,cfar_margin,small_subset,,3.1459946886698407,1.0,1.8232059264183045,0.053620629012584686,1.0862596035003662,1.159708023071289,0.14689695835113525,3.021444797515869,3.0
0.046362113083402316,weak_cfar_w3p0,1.7156943130493163,7,1.2935270190238952,0.5,0.0003,0.18517144930859405,cfar_margin,small_subset,,3.1423682435353597,1.0,1.8082800380388895,0.05368674919009209,1.086409568786621,1.1506705284118652,0.12852199375629425,3.0212135314941406,3.0
0.04625302528341611,weak_cfar_w3p0,1.7156750722726186,8,1.2045010401805243,0.5,0.0003,0.16424258723855018,cfar_margin,small_subset,,3.1453748496373493,1.0,1.7977963670094808,0.05329340323805809,1.0859731435775757,1.145847201347351,0.11974819749593735,3.0208539962768555,3.0
0.11071325838565826,weak_cfar_w5p0,1.116781234741211,,2.849431037902832,0.5,0.0003,9.99520206451416,cfar_margin,tiny_batch,1,3.169452667236328,1.0,6.114382266998291,,,,,,5.0
0.150819331407547,weak_cfar_w5p0,1.5468806028366089,,4.801319122314453,0.5,0.0003,11.290929794311523,cfar_margin,tiny_batch,10,3.1721696853637695,1.0,7.19234561920166,,,,,,5.0
0.08026913553476334,weak_cfar_w5p0,1.3120646476745605,,6.181229114532471,0.5,0.0003,8.129944801330566,cfar_margin,tiny_batch,20,3.139852523803711,1.0,5.377037048339844,,,,,,5.0
0.04710276797413826,weak_cfar_w5p0,0.865808367729187,,5.5238142013549805,0.5,0.0003,3.6233057975769043,cfar_margin,tiny_batch,30,3.1930222511291504,1.0,2.6774611473083496,,,,,,5.0
0.05173436924815178,weak_cfar_w5p0,1.0791717767715454,,3.318882942199707,0.5,0.0003,1.2307347059249878,cfar_margin,tiny_batch,40,3.072295904159546,1.0,1.6945390701293945,,,,,,5.0
0.04487844556570053,weak_cfar_w5p0,1.0322508811950684,,5.413350582122803,0.5,0.0003,1.3049973249435425,cfar_margin,tiny_batch,50,3.0948073863983154,1.0,1.6847496032714844,,,,,,5.0
0.04880132898688316,weak_cfar_w5p0,1.072008490562439,,3.1717069149017334,0.5,0.0003,1.4321156740188599,cfar_margin,tiny_batch,60,3.074856996536255,1.0,1.7880663871765137,,,,,,5.0
0.05712202191352844,weak_cfar_w5p0,1.3235290050506592,,1.9282746315002441,0.5,0.0003,0.8862730264663696,cfar_margin,tiny_batch,70,3.249066114425659,1.0,1.7666654586791992,,,,,,5.0
0.05165938287973404,weak_cfar_w5p0,0.9330317974090576,,3.091158866882324,0.5,0.0003,1.0339016914367676,cfar_margin,tiny_batch,80,3.268568515777588,1.0,1.4499826431274414,,,,,,5.0
0.053979404270648956,weak_cfar_w5p0,0.8065659999847412,,3.8495492935180664,0.5,0.0003,1.1067359447479248,cfar_margin,tiny_batch,90,3.0913851261138916,1.0,1.3599339723587036,,,,,,5.0
0.047179270535707474,weak_cfar_w5p0,0.5417447090148926,,2.0105032920837402,0.5,0.0003,0.9003665447235107,cfar_margin,tiny_batch,100,3.0017263889312744,1.0,0.991927981376648,,,,,,5.0
0.050140801817178726,weak_cfar_w5p0,0.8298580646514893,,3.7498202323913574,0.5,0.0003,0.9113470315933228,cfar_margin,tiny_batch,110,3.0398380756378174,1.0,1.2855315208435059,,,,,,5.0
