background_cell_count,background_energy_increase_db,bootstrap_pfa_ci_high,bootstrap_pfa_ci_low,bootstrap_pfa_std,f1,false_alarm_count,fn_cells,fp_cells,frame_level_pfa_mean,frame_level_pfa_std,input_type,mask_name,measured_pfa,mid_hits,mid_miss_rate,mid_n,mid_pd,mse_db_to_clean,mse_power_to_clean,noise_floor_change_db,overall_hits,overall_miss_rate,overall_n,overall_pd,precision,recall,sir_name,source_stage,split_definition,strong_hits,strong_miss_rate,strong_n,strong_pd,target_peak_abs_bias_db_mean,target_peak_bias_db_mean,target_pfa,target_scope,target_sir_db,threshold,threshold_source,tp_cells,weak_hits,weak_miss_rate,weak_n,weak_pd
15058,0.020936670009687693,0.0122284259799693,0.009525757110666654,0.0007041728404531082,0.1809116809116809,163,2137,163,0.010500003167790636,0.009098037346226252,mse_model_clean,narrow,0.010824810731836897,136,0.1952662721893491,169,0.8047337278106509,0.048443113856534624,10139392847.331367,0.05275989205355813,178,0.5400516795865633,387,0.4599483204134367,0.6091127098321343,0.10623170221664575,,D3/D4-anchor,cfar_margin,42,0.0,42,1.0,0.050882145098635846,0.04771234938479939,0.01,all,,4.071246249227762,input_specific_validation_background,254,0,1.0,176,0.0
15058,0.020936670009687693,0.001970694974512427,0.0008640077227868773,0.00027247168941525,0.1417565485362096,21,2207,21,0.0013802488770993516,0.003565257269339099,mse_model_clean,narrow,0.0013946075175986187,100,0.40828402366863903,169,0.591715976331361,0.048443113856534624,10139392847.331367,0.05275989205355813,142,0.6330749354005167,387,0.3669250645994832,0.8975609756097561,0.07695524884985362,,D3/D4-anchor,cfar_margin,42,0.0,42,1.0,0.050882145098635846,0.04771234938479939,0.001,all,,5.817966587255464,input_specific_validation_background,184,0,1.0,176,0.0
14165,0.020477560415586987,0.012056830395550961,0.009163214338364511,0.0007448806478604557,0.13115590711916303,150,3255,150,0.01012561656140508,0.009658172017729337,mse_model_clean,default,0.010589481115425344,80,0.024390243902439046,82,0.975609756097561,0.048443113856534624,10139392847.331367,0.05480122379309904,216,0.4418604651162791,387,0.5581395348837209,0.6314496314496314,0.07317767653758542,,D3/D4-anchor,clean_peak_percentile,43,0.0,43,1.0,0.053228616017303915,0.05012594301186423,0.01,all,,4.152222563202746,input_specific_validation_background,257,93,0.6450381679389313,262,0.3549618320610687
14165,0.020477560415586987,0.0024216604634876276,0.0011644008576593256,0.0003243242044081694,0.09940891993551854,25,3327,25,0.0017946295554413156,0.004209245885295522,mse_model_clean,default,0.0017649135192375574,72,0.12195121951219512,82,0.8780487804878049,0.048443113856534624,10139392847.331367,0.05480122379309904,175,0.5478036175710594,387,0.45219638242894056,0.8809523809523809,0.052676537585421415,,D3/D4-anchor,clean_peak_percentile,43,0.0,43,1.0,0.053228616017303915,0.05012594301186423,0.001,all,,5.786273499007395,input_specific_validation_background,185,60,0.7709923664122138,262,0.22900763358778625
14165,0.020477560415586987,0.012056830395550961,0.009163214338364511,0.0007448806478604557,0.13115590711916303,150,3255,150,0.01012561656140508,0.009658172017729337,mse_model_clean,default,0.010589481115425344,154,0.0,154,1.0,0.048443113856534624,10139392847.331367,0.05480122379309904,216,0.4418604651162791,387,0.5581395348837209,0.6314496314496314,0.07317767653758542,,D3/D4-anchor,cfar_margin,36,0.0,36,1.0,0.053228616017303915,0.05012594301186423,0.01,all,,4.152222563202746,input_specific_validation_background,257,26,0.868020304568528,197,0.1319796954314721
14165,0.020477560415586987,0.0024216604634876276,0.0011644008576593256,0.0003243242044081694,0.09940891993551854,25,3327,25,0.0017946295554413156,0.004209245885295522,mse_model_clean,default,0.0017649135192375574,139,0.09740259740259738,154,0.9025974025974026,0.048443113856534624,10139392847.331367,0.05480122379309904,175,0.5478036175710594,387,0.45219638242894056,0.8809523809523809,0.052676537585421415,,D3/D4-anchor,cfar_margin,36,0.0,36,1.0,0.053228616017303915,0.05012594301186423,0.001,all,,5.786273499007395,input_specific_validation_background,185,0,1.0,197,0.0
15058,-0.09842379425389956,0.012186523002417057,0.009386226989460846,0.000722235539953085,0.18743343982960595,162,2127,162,0.01039412247547598,0.00934071970882364,bce_rec_anchor_model_clean,narrow,0.010758400850046488,88,0.22807017543859653,114,0.7719298245614035,0.0490234113069278,1619806752.8283515,-0.032903378059764066,184,0.524547803617571,387,0.4754521963824289,0.6197183098591549,0.11041405269761606,,D3/D4-anchor,clean_peak_percentile,30,0.0,30,1.0,0.056028325231619144,-0.0035743106837503973,0.01,all,,3.930455336450441,input_specific_validation_background,264,66,0.7283950617283951,243,0.2716049382716049
15058,-0.09842379425389956,0.0015827433835080517,0.0006619547403228706,0.0002488514475788297,0.14846153846153848,16,2198,16,0.0010484563593921431,0.0031554690346149903,bce_rec_anchor_model_clean,narrow,0.0010625581086465667,82,0.2807017543859649,114,0.7192982456140351,0.0490234113069278,1619806752.8283515,-0.032903378059764066,147,0.6201550387596899,387,0.3798449612403101,0.9234449760765551,0.0807193642827269,,D3/D4-anchor,clean_peak_percentile,30,0.0,30,1.0,0.056028325231619144,-0.0035743106837503973,0.001,all,,5.4432795400320195,input_specific_validation_background,193,35,0.8559670781893004,243,0.1440329218106996
15058,-0.09842379425389956,0.012186523002417057,0.009386226989460846,0.000722235539953085,0.18743343982960595,162,2127,162,0.01039412247547598,0.00934071970882364,bce_rec_anchor_model_clean,narrow,0.010758400850046488,142,0.1597633136094675,169,0.8402366863905325,0.0490234113069278,1619806752.8283515,-0.032903378059764066,184,0.524547803617571,387,0.4754521963824289,0.6197183098591549,0.11041405269761606,,D3/D4-anchor,cfar_margin,42,0.0,42,1.0,0.056028325231619144,-0.0035743106837503973,0.01,all,,3.930455336450441,input_specific_validation_background,264,0,1.0,176,0.0
15058,-0.09842379425389956,0.0015827433835080517,0.0006619547403228706,0.0002488514475788297,0.14846153846153848,16,2198,16,0.0010484563593921431,0.0031554690346149903,bce_rec_anchor_model_clean,narrow,0.0010625581086465667,105,0.37869822485207105,169,0.621301775147929,0.0490234113069278,1619806752.8283515,-0.032903378059764066,147,0.6201550387596899,387,0.3798449612403101,0.9234449760765551,0.0807193642827269,,D3/D4-anchor,cfar_margin,42,0.0,42,1.0,0.056028325231619144,-0.0035743106837503973,0.001,all,,5.4432795400320195,input_specific_validation_background,193,0,1.0,176,0.0
14165,-0.09994751670765877,0.012294336879268498,0.009247521640325513,0.0007521662672430273,0.1372299872935197,153,3242,153,0.010294083642908989,0.009814659562004979,bce_rec_anchor_model_clean,default,0.010801270737733851,80,0.024390243902439046,82,0.975609756097561,0.0490234113069278,1619806752.8283515,-0.030316775590087275,224,0.4211886304909561,387,0.5788113695090439,0.6382978723404256,0.07687927107061504,,D3/D4-anchor,clean_peak_percentile,43,0.0,43,1.0,0.062079255575160426,-0.0093802289336167,0.01,all,,3.944521417348249,input_specific_validation_background,270,101,0.6145038167938932,262,0.38549618320610685
14165,-0.09994751670765877,0.0016761540437986912,0.0007009527182560896,0.00026492295350311453,0.10373555495834454,16,3319,16,0.0011282657682148895,0.003410265797264057,bce_rec_anchor_model_clean,default,0.0011295446523120368,76,0.07317073170731703,82,0.926829268292683,0.0490234113069278,1619806752.8283515,-0.030316775590087275,180,0.5348837209302326,387,0.46511627906976744,0.9234449760765551,0.054954441913439636,,D3/D4-anchor,clean_peak_percentile,43,0.0,43,1.0,0.062079255575160426,-0.0093802289336167,0.001,all,,5.443036824096579,input_specific_validation_background,193,61,0.767175572519084,262,0.23282442748091603
14165,-0.09994751670765877,0.012294336879268498,0.009247521640325513,0.0007521662672430273,0.1372299872935197,153,3242,153,0.010294083642908989,0.009814659562004979,bce_rec_anchor_model_clean,default,0.010801270737733851,154,0.0,154,1.0,0.0490234113069278,1619806752.8283515,-0.030316775590087275,224,0.4211886304909561,387,0.5788113695090439,0.6382978723404256,0.07687927107061504,,D3/D4-anchor,cfar_margin,36,0.0,36,1.0,0.062079255575160426,-0.0093802289336167,0.01,all,,3.944521417348249,input_specific_validation_background,270,34,0.8274111675126904,197,0.17258883248730963
14165,-0.09994751670765877,0.0016761540437986912,0.0007009527182560896,0.00026492295350311453,0.10373555495834454,16,3319,16,0.0011282657682148895,0.003410265797264057,bce_rec_anchor_model_clean,default,0.0011295446523120368,144,0.06493506493506496,154,0.935064935064935,0.0490234113069278,1619806752.8283515,-0.030316775590087275,180,0.5348837209302326,387,0.46511627906976744,0.9234449760765551,0.054954441913439636,,D3/D4-anchor,cfar_margin,36,0.0,36,1.0,0.062079255575160426,-0.0093802289336167,0.001,all,,5.443036824096579,input_specific_validation_background,193,0,1.0,197,0.0
15058,0.2580160938631236,0.011482703316225817,0.00889404810909769,0.0006859148634480248,0.17188061848256023,151,2152,151,0.009740173285210105,0.00862351708709538,interfered,narrow,0.010027892150351972,85,0.2543859649122807,114,0.7456140350877193,0.6288538260336516,7367296713.801158,0.03428395700542097,170,0.5607235142118863,387,0.4392764857881137,0.6128205128205129,0.0999581764951903,light,D3/D4-anchor,clean_peak_percentile,30,0.0,30,1.0,0.002752538059447579,0.0016162952975118927,0.01,all,10.0,4.415122329816252,input_specific_validation_background,239,55,0.7736625514403292,243,0.22633744855967078
15058,0.2580160938631236,0.0021273766786331604,0.0008709346344169377,0.00034341507097800057,0.1366795366795367,22,2214,22,0.00147286413405164,0.004001300700790516,interfered,narrow,0.001461017399389029,79,0.3070175438596491,114,0.6929824561403509,0.6288538260336516,7367296713.801158,0.03428395700542097,138,0.6434108527131783,387,0.35658914728682173,0.8894472361809045,0.0740276035131744,light,D3/D4-anchor,clean_peak_percentile,30,0.0,30,1.0,0.002752538059447579,0.0016162952975118927,0.001,all,10.0,5.968623657654518,input_specific_validation_background,177,29,0.8806584362139918,243,0.11934156378600823
15058,0.2580160938631236,0.011482703316225817,0.00889404810909769,0.0006859148634480248,0.17188061848256023,151,2152,151,0.009740173285210105,0.00862351708709538,interfered,narrow,0.010027892150351972,128,0.242603550295858,169,0.757396449704142,0.6288538260336516,7367296713.801158,0.03428395700542097,170,0.5607235142118863,387,0.4392764857881137,0.6128205128205129,0.0999581764951903,light,D3/D4-anchor,cfar_margin,42,0.0,42,1.0,0.002752538059447579,0.0016162952975118927,0.01,all,10.0,4.415122329816252,input_specific_validation_background,239,0,1.0,176,0.0
15058,0.2580160938631236,0.0021273766786331604,0.0008709346344169377,0.00034341507097800057,0.1366795366795367,22,2214,22,0.00147286413405164,0.004001300700790516,interfered,narrow,0.001461017399389029,96,0.4319526627218935,169,0.5680473372781065,0.6288538260336516,7367296713.801158,0.03428395700542097,138,0.6434108527131783,387,0.35658914728682173,0.8894472361809045,0.0740276035131744,light,D3/D4-anchor,cfar_margin,42,0.0,42,1.0,0.002752538059447579,0.0016162952975118927,0.001,all,10.0,5.968623657654518,input_specific_validation_background,177,0,1.0,176,0.0
14165,0.26944009888610987,0.011391613690486883,0.008757151596420534,0.0007127969700521371,0.12426187419768933,141,3270,141,0.009616731240143873,0.008854803732973631,interfered,default,0.009954112248499824,80,0.024390243902439046,82,0.975609756097561,0.6288538260336516,7367296713.801158,0.036287543158699975,211,0.4547803617571059,387,0.5452196382428941,0.6318537859007833,0.06890660592255125,light,D3/D4-anchor,clean_peak_percentile,43,0.0,43,1.0,0.0022938460611935125,0.0015409949137149413,0.01,all,10.0,4.4681193889905595,input_specific_validation_background,242,88,0.6641221374045801,262,0.33587786259541985
14165,0.26944009888610987,0.002266445532560034,0.0009271545082240543,0.00036617907658186943,0.09539207760711398,22,3335,22,0.0016194629591486328,0.004405265739430198,interfered,default,0.0015531238969290506,72,0.12195121951219512,82,0.8780487804878049,0.6288538260336516,7367296713.801158,0.036287543158699975,170,0.5607235142118863,387,0.4392764857881137,0.8894472361809045,0.05039863325740319,light,D3/D4-anchor,clean_peak_percentile,43,0.0,43,1.0,0.0022938460611935125,0.0015409949137149413,0.001,all,10.0,5.9681041746526375,input_specific_validation_background,177,55,0.7900763358778626,262,0.2099236641221374
14165,0.26944009888610987,0.011391613690486883,0.008757151596420534,0.0007127969700521371,0.12426187419768933,141,3270,141,0.009616731240143873,0.008854803732973631,interfered,default,0.009954112248499824,154,0.0,154,1.0,0.6288538260336516,7367296713.801158,0.036287543158699975,211,0.4547803617571059,387,0.5452196382428941,0.6318537859007833,0.06890660592255125,light,D3/D4-anchor,cfar_margin,36,0.0,36,1.0,0.0022938460611935125,0.0015409949137149413,0.01,all,10.0,4.4681193889905595,input_specific_validation_background,242,21,0.8934010152284264,197,0.1065989847715736
14165,0.26944009888610987,0.002266445532560034,0.0009271545082240543,0.00036617907658186943,0.09539207760711398,22,3335,22,0.0016194629591486328,0.004405265739430198,interfered,default,0.0015531238969290506,134,0.1298701298701299,154,0.8701298701298701,0.6288538260336516,7367296713.801158,0.036287543158699975,170,0.5607235142118863,387,0.4392764857881137,0.8894472361809045,0.05039863325740319,light,D3/D4-anchor,cfar_margin,36,0.0,36,1.0,0.0022938460611935125,0.0015409949137149413,0.001,all,10.0,5.9681041746526375,input_specific_validation_background,177,0,1.0,197,0.0
15058,-0.030272075040550902,0.012352174368281446,0.009525803926352413,0.0007209124665424247,0.18084727661089353,164,2137,164,0.010565792641474846,0.009211459157615221,mse_output,narrow,0.010891220613627307,88,0.22807017543859653,114,0.7719298245614035,0.05460026126283479,3346019477.975049,0.00224252033864758,178,0.5400516795865633,387,0.4599483204134367,0.6076555023923444,0.10623170221664575,light,D3/D4-anchor,clean_peak_percentile,30,0.0,30,1.0,0.04239975208941311,0.015284627835293121,0.01,all,10.0,4.0391394300818355,input_specific_validation_background,254,60,0.7530864197530864,243,0.24691358024691357
15058,-0.030272075040550902,0.0019793419409239624,0.0008671864604155065,0.0002775825609646226,0.1417565485362096,21,2207,21,0.0013741853904507102,0.0035476870306364308,mse_output,narrow,0.0013946075175986187,79,0.3070175438596491,114,0.6929824561403509,0.05460026126283479,3346019477.975049,0.00224252033864758,142,0.6330749354005167,387,0.3669250645994832,0.8975609756097561,0.07695524884985362,light,D3/D4-anchor,clean_peak_percentile,30,0.0,30,1.0,0.04239975208941311,0.015284627835293121,0.001,all,10.0,5.776330022013246,input_specific_validation_background,184,33,0.8641975308641976,243,0.13580246913580246
15058,-0.030272075040550902,0.012352174368281446,0.009525803926352413,0.0007209124665424247,0.18084727661089353,164,2137,164,0.010565792641474846,0.009211459157615221,mse_output,narrow,0.010891220613627307,136,0.1952662721893491,169,0.8047337278106509,0.05460026126283479,3346019477.975049,0.00224252033864758,178,0.5400516795865633,387,0.4599483204134367,0.6076555023923444,0.10623170221664575,light,D3/D4-anchor,cfar_margin,42,0.0,42,1.0,0.04239975208941311,0.015284627835293121,0.01,all,10.0,4.0391394300818355,input_specific_validation_background,254,0,1.0,176,0.0
15058,-0.030272075040550902,0.0019793419409239624,0.0008671864604155065,0.0002775825609646226,0.1417565485362096,21,2207,21,0.0013741853904507102,0.0035476870306364308,mse_output,narrow,0.0013946075175986187,100,0.40828402366863903,169,0.591715976331361,0.05460026126283479,3346019477.975049,0.00224252033864758,142,0.6330749354005167,387,0.3669250645994832,0.8975609756097561,0.07695524884985362,light,D3/D4-anchor,cfar_margin,42,0.0,42,1.0,0.04239975208941311,0.015284627835293121,0.001,all,10.0,5.776330022013246,input_specific_validation_background,184,0,1.0,176,0.0
14165,-0.03119927564722879,0.012147033508954515,0.009245035137119832,0.0007410882426924324,0.1315990818668707,151,3254,151,0.010183486931775449,0.00968052176646875,mse_output,default,0.010660077656194847,80,0.024390243902439046,82,0.975609756097561,0.05460026126283479,3346019477.975049,0.004203837510281971,217,0.43927648578811374,387,0.5607235142118863,0.6308068459657702,0.0734624145785877,light,D3/D4-anchor,clean_peak_percentile,43,0.0,43,1.0,0.04284322333839189,0.016377261017819673,0.01,all,10.0,4.104269944967222,input_specific_validation_background,258,94,0.6412213740458015,262,0.35877862595419846
14165,-0.03119927564722879,0.002101295025268273,0.0009237909395929024,0.00029572990465185674,0.09900457358084477,21,3328,21,0.0014807354423789047,0.0038414864965542446,mse_output,default,0.0014825273561595482,72,0.12195121951219512,82,0.8780487804878049,0.05460026126283479,3346019477.975049,0.004203837510281971,174,0.5503875968992248,387,0.4496124031007752,0.8975609756097561,0.05239179954441914,light,D3/D4-anchor,clean_peak_percentile,43,0.0,43,1.0,0.04284322333839189,0.016377261017819673,0.001,all,10.0,5.775213516110176,input_specific_validation_background,184,59,0.7748091603053435,262,0.22519083969465647
14165,-0.03119927564722879,0.012147033508954515,0.009245035137119832,0.0007410882426924324,0.1315990818668707,151,3254,151,0.010183486931775449,0.00968052176646875,mse_output,default,0.010660077656194847,154,0.0,154,1.0,0.05460026126283479,3346019477.975049,0.004203837510281971,217,0.43927648578811374,387,0.5607235142118863,0.6308068459657702,0.0734624145785877,light,D3/D4-anchor,cfar_margin,36,0.0,36,1.0,0.04284322333839189,0.016377261017819673,0.01,all,10.0,4.104269944967222,input_specific_validation_background,258,27,0.8629441624365483,197,0.13705583756345177
14165,-0.03119927564722879,0.002101295025268273,0.0009237909395929024,0.00029572990465185674,0.09900457358084477,21,3328,21,0.0014807354423789047,0.0038414864965542446,mse_output,default,0.0014825273561595482,138,0.10389610389610393,154,0.8961038961038961,0.05460026126283479,3346019477.975049,0.004203837510281971,174,0.5503875968992248,387,0.4496124031007752,0.8975609756097561,0.05239179954441914,light,D3/D4-anchor,cfar_margin,36,0.0,36,1.0,0.04284322333839189,0.016377261017819673,0.001,all,10.0,5.775213516110176,input_specific_validation_background,184,0,1.0,197,0.0
15058,-0.06060921637044616,0.011990189028787386,0.009316526451643742,0.0007004227087462931,0.18756660746003553,160,2127,160,0.010263146887136846,0.009138707761273675,bce_rec_anchor_output,narrow,0.010625581086465666,88,0.22807017543859653,114,0.7719298245614035,0.07744136348483019,5813339630.596611,-0.038653600140030164,184,0.524547803617571,387,0.4754521963824289,0.6226415094339622,0.11041405269761606,light,D3/D4-anchor,clean_peak_percentile,30,0.0,30,1.0,0.06290840000436458,-0.009520049546237563,0.01,all,10.0,3.9106217065830764,input_specific_validation_background,264,66,0.7283950617283951,243,0.2716049382716049
15058,-0.06060921637044616,0.0019978055352278166,0.000866702998139198,0.00028077262160095044,0.14959723820483314,21,2196,21,0.001391100793561345,0.003590910554325146,bce_rec_anchor_output,narrow,0.0013946075175986187,82,0.2807017543859649,114,0.7192982456140351,0.07744136348483019,5813339630.596611,-0.038653600140030164,148,0.6175710594315246,387,0.38242894056847543,0.9027777777777778,0.08155583437892096,light,D3/D4-anchor,clean_peak_percentile,30,0.0,30,1.0,0.06290840000436458,-0.009520049546237563,0.001,all,10.0,5.377854355974818,input_specific_validation_background,195,36,0.8518518518518519,243,0.14814814814814814
15058,-0.06060921637044616,0.011990189028787386,0.009316526451643742,0.0007004227087462931,0.18756660746003553,160,2127,160,0.010263146887136846,0.009138707761273675,bce_rec_anchor_output,narrow,0.010625581086465666,142,0.1597633136094675,169,0.8402366863905325,0.07744136348483019,5813339630.596611,-0.038653600140030164,184,0.524547803617571,387,0.4754521963824289,0.6226415094339622,0.11041405269761606,light,D3/D4-anchor,cfar_margin,42,0.0,42,1.0,0.06290840000436458,-0.009520049546237563,0.01,all,10.0,3.9106217065830764,input_specific_validation_background,264,0,1.0,176,0.0
15058,-0.06060921637044616,0.0019978055352278166,0.000866702998139198,0.00028077262160095044,0.14959723820483314,21,2196,21,0.001391100793561345,0.003590910554325146,bce_rec_anchor_output,narrow,0.0013946075175986187,106,0.3727810650887574,169,0.6272189349112426,0.07744136348483019,5813339630.596611,-0.038653600140030164,148,0.6175710594315246,387,0.38242894056847543,0.9027777777777778,0.08155583437892096,light,D3/D4-anchor,cfar_margin,42,0.0,42,1.0,0.06290840000436458,-0.009520049546237563,0.001,all,10.0,5.377854355974818,input_specific_validation_background,195,0,1.0,176,0.0
14165,-0.06030095036293656,0.01229524533966899,0.009316193490130818,0.0007404665502460462,0.13675648195221152,153,3243,153,0.010313147724106884,0.009707259479034775,bce_rec_anchor_output,default,0.010801270737733851,80,0.024390243902439046,82,0.975609756097561,0.07744136348483019,5813339630.596611,-0.03614575158241706,224,0.4211886304909561,387,0.5788113695090439,0.6374407582938388,0.07659453302961276,light,D3/D4-anchor,clean_peak_percentile,43,0.0,43,1.0,0.07000189417979756,-0.017968260262723787,0.01,all,10.0,3.9271785876015017,input_specific_validation_background,269,101,0.6145038167938932,262,0.38549618320610685
14165,-0.06030095036293656,0.002126424249623757,0.0009220783601647858,0.0002991262136899058,0.1046137339055794,21,3317,21,0.0015017937598081899,0.0038940386892504482,bce_rec_anchor_output,default,0.0014825273561595482,76,0.07317073170731703,82,0.926829268292683,0.07744136348483019,5813339630.596611,-0.03614575158241706,181,0.5322997416020672,387,0.46770025839793283,0.9027777777777778,0.05552391799544419,light,D3/D4-anchor,clean_peak_percentile,43,0.0,43,1.0,0.07000189417979756,-0.017968260262723787,0.001,all,10.0,5.3760891631294045,input_specific_validation_background,195,62,0.7633587786259541,262,0.2366412213740458
14165,-0.06030095036293656,0.01229524533966899,0.009316193490130818,0.0007404665502460462,0.13675648195221152,153,3243,153,0.010313147724106884,0.009707259479034775,bce_rec_anchor_output,default,0.010801270737733851,154,0.0,154,1.0,0.07744136348483019,5813339630.596611,-0.03614575158241706,224,0.4211886304909561,387,0.5788113695090439,0.6374407582938388,0.07659453302961276,light,D3/D4-anchor,cfar_margin,36,0.0,36,1.0,0.07000189417979756,-0.017968260262723787,0.01,all,10.0,3.9271785876015017,input_specific_validation_background,269,34,0.8274111675126904,197,0.17258883248730963
14165,-0.06030095036293656,0.002126424249623757,0.0009220783601647858,0.0002991262136899058,0.1046137339055794,21,3317,21,0.0015017937598081899,0.0038940386892504482,bce_rec_anchor_output,default,0.0014825273561595482,145,0.058441558441558406,154,0.9415584415584416,0.07744136348483019,5813339630.596611,-0.03614575158241706,181,0.5322997416020672,387,0.46770025839793283,0.9027777777777778,0.05552391799544419,light,D3/D4-anchor,cfar_margin,36,0.0,36,1.0,0.07000189417979756,-0.017968260262723787,0.001,all,10.0,5.3760891631294045,input_specific_validation_background,195,0,1.0,197,0.0
