final_train_background_det,final_train_detection,final_train_loss,final_train_magmse,final_train_target_det,final_val_background_det,final_val_detection,final_val_loss,final_val_magmse,final_val_target_det,has_nan_or_inf,initial_train_loss,initial_val_loss,inverse_frequency_ratio,lambda_rec,lr,method,output_max_db,output_min_db,output_std_db,pos_weight,rd_detection_threshold_from_clean_val_background,seed,status,stopped_reason,tiny_final_loss,tiny_initial_loss,tiny_loss_drop_fraction,train_background_cells,train_loss_drop_fraction,train_target_cells,val_loss_drop_fraction,val_output_mse_db,weak_weight
0.04247027263045311,0.1810733526945114,1.7957603931427002,3.2293741703033447,2.4190468788146973,0.04471360892057419,0.17339345812797546,1.917064905166626,3.4873428344726562,2.1072704792022705,False,2.818743944168091,2.9830193519592285,260.71388450061437,0.5,0.0003,balanced_mild,107.19271850585938,42.32624053955078,3.743788003921509,16.146636940880736,74.03356719970702,42,DONE,,3.744788408279419,4.118574619293213,0.09075620707776305,5941148,0.36292177341681475,22788,0.3573407749073067,3.4873427615305435,
0.04060211405158043,0.05287707597017288,1.6793923377990723,3.25303053855896,2.529170274734497,0.042634908109903336,0.05471134930849075,1.8120067119598389,3.5145907402038574,2.2135884761810303,False,2.7075581550598145,2.8802688121795654,260.71388450061437,0.5,0.0003,weak_weighting,107.26640319824219,42.314971923828125,3.694375991821289,,74.03356719970702,42,DONE,,3.7318215370178223,4.11444091796875,0.0929942581700316,5941148,0.3797391444166518,22788,0.3708897224114815,3.514590542220776,2.0
0.03691050782799721,0.1952950656414032,1.7587597370147705,3.12692928314209,2.752673387527466,0.03870010003447533,0.18775014579296112,1.8899489641189575,3.40439772605896,2.427762746810913,False,2.6894593238830566,2.846406936645508,260.71388450061437,0.5,0.0003,balanced_mild,106.3834228515625,42.64558410644531,3.5821757316589355,16.146636940880736,74.03356719970702,200,DONE,,3.603865623474121,4.118574619293213,0.12497260421311022,5941148,0.3460545317058511,22788,0.3360229207611954,3.40439786637576,
0.03563382849097252,0.04950343817472458,1.6509974002838135,3.2029879093170166,2.87974214553833,0.037264902144670486,0.051038604229688644,1.7948410511016846,3.487604856491089,2.548814296722412,False,2.5678811073303223,2.7335593700408936,260.71388450061437,0.5,0.0003,weak_weighting,106.53837585449219,42.5748405456543,3.5428879261016846,,74.03356719970702,200,DONE,,3.5865478515625,4.11444091796875,0.12830250255892955,5941148,0.3570584730068519,22788,0.34340513296594904,3.4876047220767896,2.0
