alpha,background_det_term,baseline,det_term,detection_term,epoch,family,gamma,grad_norm_before_clip,lambda_rec,lr,magmse_term,pos_weight,split_definition_train,stage,step,target_det_term,temperature,train_loss,val_background_det_term,val_det_term,val_detection_term,val_loss,val_magmse_term,val_target_det_term,weak_weight
,0.05282130837440491,weak_peak_w2p0_seed0,,0.813282310962677,,,,2.7675790786743164,0.5,0.0003,0.27431124448776245,,clean_peak_percentile,tiny_batch,120,3.1213483810424805,1.0,0.9504379034042358,,,,,,,2.0
,0.04986936902006467,weak_peak_w2p0_seed0,,1.550135580698649,1,,,2.26294663866361,0.5,0.0003,0.6738728069265684,,clean_peak_percentile,small_subset,,3.1527708927790323,1.0,1.887071980635325,0.05588488280773163,,0.9765722155570984,1.2039703130722046,0.45479616522789,3.0236175060272217,2.0
,0.04843700687090556,weak_peak_w2p0_seed0,,1.5464663771788278,2,,,1.9692808800935746,0.5,0.0003,0.5198697927594185,,clean_peak_percentile,small_subset,,3.150349399248759,1.0,1.8064012734095256,0.054624833166599274,,0.9757109880447388,1.1472563743591309,0.3430907130241394,3.023820400238037,2.0
,0.0470389898866415,weak_peak_w2p0_seed0,,1.545788075129191,3,,,1.7323370351394018,0.5,0.0003,0.34601479411125186,,clean_peak_percentile,small_subset,,3.1436588525772096,1.0,1.7187954672177632,0.05379989370703697,,0.974961519241333,1.0814521312713623,0.21298132836818695,3.0230698585510254,2.0
,0.046508018399278324,weak_peak_w2p0_seed0,,1.544906344016393,4,,,1.5059539143244425,0.5,0.0003,0.266692099571228,,clean_peak_percentile,small_subset,,3.146945907274882,1.0,1.6782523846626283,0.053110651671886444,,0.9742329120635986,1.0673820972442627,0.18629847466945648,3.0224287509918213,2.0
,0.04635534144937992,weak_peak_w2p0_seed0,,1.5462090877691905,5,,,1.4051210077603657,0.5,0.0003,0.23895728593071303,,clean_peak_percentile,small_subset,,3.1464948558807375,1.0,1.6656877326965331,0.054948125034570694,,0.975572407245636,1.064826488494873,0.1785082370042801,3.0228123664855957,2.0
,0.04631602165599664,weak_peak_w2p0_seed0,,1.5445547020435333,6,,,1.3517324052254358,0.5,0.0003,0.2200798158844312,,clean_peak_percentile,small_subset,,3.1437326033910113,1.0,1.6545946089426677,0.05467148870229721,,0.9753015041351318,1.053601861000061,0.15660062432289124,3.022580862045288,2.0
,0.04603926536937555,weak_peak_w2p0_seed0,,1.542673371632894,7,,,1.2116739708185196,0.5,0.0003,0.19369693840543428,,clean_peak_percentile,small_subset,,3.1467730077107747,1.0,1.639521833260854,0.05374563857913017,,0.9745610356330872,1.045453667640686,0.1417851746082306,3.0221123695373535,2.0
,0.04594752067079147,weak_peak_w2p0_seed0,,1.545160915851593,8,,,1.185292952656746,0.5,0.0003,0.1717902461687724,,clean_peak_percentile,small_subset,,3.1462580744425455,1.0,1.631056044101715,0.054995447397232056,,0.975584864616394,1.0382792949676514,0.12538883090019226,3.0227160453796387,2.0
,0.0517902635037899,balanced_mild_seed1,0.6570436954498291,,,balanced,,3.0742363929748535,0.5,0.0003,11.631820678710938,1.185188030373864,,tiny_batch,1,3.1580731868743896,1.0,6.472953796386719,,,,,,,
,0.09447315335273743,balanced_mild_seed1,0.8721804618835449,,,balanced,,2.008527994155884,0.5,0.0003,3.649336576461792,1.185188030373864,,tiny_batch,10,3.2240655422210693,1.0,2.6968488693237305,,,,,,,
,0.045736927539110184,balanced_mild_seed1,0.686842143535614,,,balanced,,3.256182909011841,0.5,0.0003,3.4084184169769287,1.185188030373864,,tiny_batch,20,3.1804027557373047,1.0,2.3910512924194336,,,,,,,
,0.06708501279354095,balanced_mild_seed1,0.7821908593177795,,,balanced,,4.05120849609375,0.5,0.0003,2.118938446044922,1.185188030373864,,tiny_batch,30,3.01096248626709,1.0,1.8416600227355957,,,,,,,
,0.05519584193825722,balanced_mild_seed1,0.8119555711746216,,,balanced,,4.818462371826172,0.5,0.0003,2.5628795623779297,1.185188030373864,,tiny_batch,40,3.1402759552001953,1.0,2.093395233154297,,,,,,,
,0.051418233662843704,balanced_mild_seed1,0.8095992207527161,,,balanced,,4.302184581756592,0.5,0.0003,1.6559994220733643,1.185188030373864,,tiny_batch,50,3.2751617431640625,1.0,1.637598991394043,,,,,,,
,0.046167559921741486,balanced_mild_seed1,0.7104543447494507,,,balanced,,4.2612481117248535,0.5,0.0003,1.4510166645050049,1.185188030373864,,tiny_batch,60,3.183206796646118,1.0,1.4359626770019531,,,,,,,
,0.047278426587581635,balanced_mild_seed1,0.6908342242240906,,,balanced,,7.361753463745117,0.5,0.0003,1.8094176054000854,1.185188030373864,,tiny_batch,70,3.1572265625,1.0,1.5955430269241333,,,,,,,
,0.050749409943819046,balanced_mild_seed1,0.7501376271247864,,,balanced,,2.172708034515381,0.5,0.0003,0.9350520968437195,1.185188030373864,,tiny_batch,80,3.078840970993042,1.0,1.2176636457443237,,,,,,,
,0.051856860518455505,balanced_mild_seed1,0.7869126796722412,,,balanced,,2.7374634742736816,0.5,0.0003,0.9366559982299805,1.185188030373864,,tiny_batch,90,3.0778627395629883,1.0,1.2552406787872314,,,,,,,
,0.04720856249332428,balanced_mild_seed1,0.6375914216041565,,,balanced,,2.2727484703063965,0.5,0.0003,0.6728079319000244,1.185188030373864,,tiny_batch,100,3.0771725177764893,1.0,0.9739953875541687,,,,,,,
,0.04189428687095642,balanced_mild_seed1,0.7310118079185486,,,balanced,,3.501100778579712,0.5,0.0003,0.9978198409080505,1.185188030373864,,tiny_batch,110,3.0567779541015625,1.0,1.2299216985702515,,,,,,,
,0.049965500831604004,balanced_mild_seed1,0.6905742883682251,,,balanced,,2.424159288406372,0.5,0.0003,0.6823660731315613,1.185188030373864,,tiny_batch,120,3.1100103855133057,1.0,1.0317573547363281,,,,,,,
,0.04981906644999981,balanced_mild_seed1,1.4695908971627554,,1,balanced,,2.2057358328501384,0.5,0.0003,0.6636874172091484,1.185188030373864,,small_subset,,3.153092013994853,1.0,1.8014346063137054,0.05489257723093033,0.7561182379722595,,0.9747366905212402,0.43723684549331665,3.0242204666137695,
,0.04800858167310556,balanced_mild_seed1,1.4641185148557028,,2,balanced,,1.9620292415221532,0.5,0.0003,0.5103090877334276,1.185188030373864,,small_subset,,3.1458060630162556,1.0,1.7192730585734048,0.054345015436410904,0.7558228969573975,,0.9346945881843567,0.35774338245391846,3.0247411727905273,
,0.046970350195964176,balanced_mild_seed1,1.4641089793046316,,3,balanced,,1.6642341272036234,0.5,0.0003,0.32900868450601894,1.185188030373864,,small_subset,,3.1470231580734254,1.0,1.6286133178075155,0.054924387484788895,0.755893349647522,,0.8542056679725647,0.19662468135356903,3.023165464401245,
,0.046217819899320604,balanced_mild_seed1,1.4624977231025695,,4,balanced,,1.4337888224919637,0.5,0.0003,0.25217744943996273,1.185188030373864,,small_subset,,3.1435687796274823,1.0,1.5885864488283794,0.05431223288178444,0.7553576231002808,,0.8458112478256226,0.18090729415416718,3.0228772163391113,
,0.04625081345438957,balanced_mild_seed1,1.462426544825236,,5,balanced,,1.4135842355092367,0.5,0.0003,0.23159320006767908,1.185188030373864,,small_subset,,3.142818104426066,1.0,1.5782231426239013,0.054209817200899124,0.7553791999816895,,0.8394631147384644,0.1681678742170334,3.0232996940612793,
,0.04615161271144946,balanced_mild_seed1,1.4635640108585357,,6,balanced,,1.3092496583859126,0.5,0.0003,0.2068885938823223,1.185188030373864,,small_subset,,3.1448983414967855,1.0,1.5670083057880402,0.05355712026357651,0.7547912001609802,,0.8297343254089355,0.14988620579242706,3.022921085357666,
,0.045985689659913384,balanced_mild_seed1,1.4624699703852335,,7,balanced,,1.2255061370134355,0.5,0.0003,0.1865752413868904,1.185188030373864,,small_subset,,3.1424623362223305,1.0,1.5557575929164886,0.054032400250434875,0.755208432674408,,0.821336567401886,0.13225622475147247,3.0231504440307617,
,0.04581592140098413,balanced_mild_seed1,1.4623718694845835,,8,balanced,,1.1539691118399302,0.5,0.0003,0.16666476791103682,1.185188030373864,,small_subset,,3.1430373636881512,1.0,1.5457042543093364,0.053746405988931656,0.7549198865890503,,0.8186744451522827,0.12750913202762604,3.0228538513183594,
,0.053605105727910995,weak_peak_w2p0_seed1,,0.688154399394989,,,,2.8718016147613525,0.5,0.0003,7.638648986816406,,clean_peak_percentile,tiny_batch,1,3.21270489692688,1.0,4.507478713989258,,,,,,,2.0
,0.048364873975515366,weak_peak_w2p0_seed1,,0.7157135605812073,,,,1.7537167072296143,0.5,0.0003,1.253176212310791,,clean_peak_percentile,tiny_batch,10,3.118168830871582,1.0,1.342301607131958,,,,,,,2.0
,0.04514683410525322,weak_peak_w2p0_seed1,,0.5167648792266846,,,,3.1717634201049805,0.5,0.0003,1.6376075744628906,,clean_peak_percentile,tiny_batch,20,3.1443517208099365,1.0,1.3355686664581299,,,,,,,2.0
,0.04652063548564911,weak_peak_w2p0_seed1,,0.646997332572937,,,,9.647876739501953,0.5,0.0003,3.8099164962768555,,clean_peak_percentile,tiny_batch,30,3.2793192863464355,1.0,2.5519556999206543,,,,,,,2.0
,0.05301164463162422,weak_peak_w2p0_seed1,,0.6819829940795898,,,,4.309568881988525,0.5,0.0003,1.5713170766830444,,clean_peak_percentile,tiny_batch,40,3.1843419075012207,1.0,1.4676415920257568,,,,,,,2.0
,0.045947249978780746,weak_peak_w2p0_seed1,,0.6016374826431274,,,,7.486388206481934,0.5,0.0003,1.4108188152313232,,clean_peak_percentile,tiny_batch,50,3.163233995437622,1.0,1.307046890258789,,,,,,,2.0
,0.04808935895562172,weak_peak_w2p0_seed1,,0.6503307223320007,,,,3.1167285442352295,0.5,0.0003,1.4174113273620605,,clean_peak_percentile,tiny_batch,60,3.2531211376190186,1.0,1.3590364456176758,,,,,,,2.0
,0.04686856269836426,weak_peak_w2p0_seed1,,0.6691715121269226,,,,2.9609060287475586,0.5,0.0003,1.0096466541290283,,clean_peak_percentile,tiny_batch,70,3.158384084701538,1.0,1.173994779586792,,,,,,,2.0
,0.04979688301682472,weak_peak_w2p0_seed1,,0.6180933117866516,,,,4.983803749084473,0.5,0.0003,1.3696786165237427,,clean_peak_percentile,tiny_batch,80,3.1252832412719727,1.0,1.302932620048523,,,,,,,2.0
,0.05176278576254845,weak_peak_w2p0_seed1,,0.6104450821876526,,,,3.2332966327667236,0.5,0.0003,0.8616992235183716,,clean_peak_percentile,tiny_batch,90,3.1480743885040283,1.0,1.0412946939468384,,,,,,,2.0
,0.04645276442170143,weak_peak_w2p0_seed1,,0.5675541162490845,,,,4.066728591918945,0.5,0.0003,1.3314529657363892,,clean_peak_percentile,tiny_batch,100,3.1595256328582764,1.0,1.2332806587219238,,,,,,,2.0
,0.049209754914045334,weak_peak_w2p0_seed1,,0.6625006794929504,,,,1.7482836246490479,0.5,0.0003,0.5328243970870972,,clean_peak_percentile,tiny_batch,110,3.0826914310455322,1.0,0.928912878036499,,,,,,,2.0
,0.047389764338731766,weak_peak_w2p0_seed1,,0.7394948601722717,,,,1.2141153812408447,0.5,0.0003,0.30996060371398926,,clean_peak_percentile,tiny_batch,120,3.251835823059082,1.0,0.8944751620292664,,,,,,,2.0
,0.05007882835964362,weak_peak_w2p0_seed1,,1.5505996119976044,1,,,2.3947882250944774,0.5,0.0003,0.6635709377129873,,clean_peak_percentile,small_subset,,3.156418407758077,1.0,1.8823850798606871,0.055086180567741394,,0.9761616587638855,1.2044556140899658,0.4565880000591278,3.024183988571167,2.0
,0.04841489469011625,weak_peak_w2p0_seed1,,1.5460743216673534,2,,,2.097615964412689,0.5,0.0003,0.5010150478283564,,clean_peak_percentile,small_subset,,3.148910482724508,1.0,1.796581839720408,0.05440665781497955,,0.975652813911438,1.144858717918396,0.3384118378162384,3.0240607261657715,2.0
,0.046896398986379303,weak_peak_w2p0_seed1,,1.545458995103836,3,,,1.9042927912871044,0.5,0.0003,0.3256078134973844,,clean_peak_percentile,small_subset,,3.1489294528961183,1.0,1.708262900908788,0.0541473813354969,,0.9755429625511169,1.0773769617080688,0.20366807281970978,3.024536609649658,2.0
,0.0464802739272515,weak_peak_w2p0_seed1,,1.5442402239640554,4,,,1.6241099870204925,0.5,0.0003,0.2606740215420723,,clean_peak_percentile,small_subset,,3.145885691642761,1.0,1.6745772377649943,0.05456307530403137,,0.9752737879753113,1.0713636875152588,0.19217969477176666,3.022592067718506,2.0
,0.04639253141979376,weak_peak_w2p0_seed1,,1.543514650464058,5,,,1.5275668704509735,0.5,0.0003,0.23962341512242952,,clean_peak_percentile,small_subset,,3.145716673533122,1.0,1.6633263540267944,0.05366252362728119,,0.9748616218566895,1.0625994205474854,0.17547555267810822,3.0232419967651367,2.0
,0.04622596544524034,weak_peak_w2p0_seed1,,1.5440960876146952,6,,,1.4342448711395264,0.5,0.0003,0.21716743250687917,,clean_peak_percentile,small_subset,,3.146022278467814,1.0,1.6526798057556151,0.05415743216872215,,0.9748291373252869,1.0563974380493164,0.16313663125038147,3.022294521331787,2.0
,0.046363529314597446,weak_peak_w2p0_seed1,,1.5424543090661367,7,,,1.3663996036847432,0.5,0.0003,0.19611876289049784,,clean_peak_percentile,small_subset,,3.1461001014709473,1.0,1.6405136903127036,0.05350703001022339,,0.9744380712509155,1.046175241470337,0.14347422122955322,3.0222713947296143,2.0
,0.04595865286886692,weak_peak_w2p0_seed1,,1.5453271953264873,8,,,1.2720035888751349,0.5,0.0003,0.1744696288804213,,clean_peak_percentile,small_subset,,3.1463760201136273,1.0,1.6325620079040528,0.054041359573602676,,0.9747966527938843,1.0385091304779053,0.12742502987384796,3.0222556591033936,2.0
,0.09879324585199356,balanced_mild_seed2,0.9027346968650818,,,balanced,,2.311262607574463,0.5,0.0003,7.205597877502441,1.185188030373864,,tiny_batch,1,3.1405696868896484,1.0,4.505533695220947,,,,,,,
,0.07948890328407288,balanced_mild_seed2,0.8395985960960388,,,balanced,,2.375957727432251,0.5,0.0003,3.282440662384033,1.185188030373864,,tiny_batch,10,3.2086336612701416,1.0,2.4808189868927,,,,,,,
,0.051608361303806305,balanced_mild_seed2,0.7297934889793396,,,balanced,,4.890484809875488,0.5,0.0003,4.995127201080322,1.185188030373864,,tiny_batch,20,3.238234758377075,1.0,3.2273571491241455,,,,,,,
,0.051045432686805725,balanced_mild_seed2,0.6326314210891724,,,balanced,,6.57600212097168,0.5,0.0003,3.6009268760681152,1.185188030373864,,tiny_batch,30,3.112018585205078,1.0,2.4330949783325195,,,,,,,
,0.04440031945705414,balanced_mild_seed2,0.6935922503471375,,,balanced,,3.583434820175171,0.5,0.0003,1.0456130504608154,1.185188030373864,,tiny_batch,40,3.1101555824279785,1.0,1.2163987159729004,,,,,,,
,0.046928055584430695,balanced_mild_seed2,0.7810293436050415,,,balanced,,5.7370429039001465,0.5,0.0003,1.9097604751586914,1.185188030373864,,tiny_batch,50,3.212489604949951,1.0,1.7359095811843872,,,,,,,
,0.05823091045022011,balanced_mild_seed2,0.9058249592781067,,,balanced,,2.4663875102996826,0.5,0.0003,1.5573160648345947,1.185188030373864,,tiny_batch,60,3.2008249759674072,1.0,1.6844830513000488,,,,,,,
,0.04973142594099045,balanced_mild_seed2,0.8561577200889587,,,balanced,,1.9275578260421753,0.5,0.0003,0.8584268093109131,1.185188030373864,,tiny_batch,70,3.1852898597717285,1.0,1.2853710651397705,,,,,,,
,0.05125986784696579,balanced_mild_seed2,0.8721490502357483,,,balanced,,3.0718977451324463,0.5,0.0003,1.3085030317306519,1.185188030373864,,tiny_batch,80,3.129589080810547,1.0,1.5264005661010742,,,,,,,
,0.047733183950185776,balanced_mild_seed2,0.738364577293396,,,balanced,,1.9238392114639282,0.5,0.0003,1.2098922729492188,1.185188030373864,,tiny_batch,90,3.2567811012268066,1.0,1.3433107137680054,,,,,,,
,0.04891880974173546,balanced_mild_seed2,0.725033164024353,,,balanced,,3.55216646194458,0.5,0.0003,0.9327943325042725,1.185188030373864,,tiny_batch,100,3.006913661956787,1.0,1.1914303302764893,,,,,,,
,0.0469689704477787,balanced_mild_seed2,0.8215262293815613,,,balanced,,2.697082757949829,0.5,0.0003,0.4489402174949646,1.185188030373864,,tiny_batch,110,3.0586135387420654,1.0,1.0459963083267212,,,,,,,
,0.04980600252747536,balanced_mild_seed2,0.7764696478843689,,,balanced,,3.789689779281616,0.5,0.0003,1.0916087627410889,1.185188030373864,,tiny_batch,120,3.24894642829895,1.0,1.3222739696502686,,,,,,,
,0.049742663378516835,balanced_mild_seed2,1.4697227561473847,,1,balanced,,2.2954358728726705,0.5,0.0003,0.6782544645667076,1.185188030373864,,small_subset,,3.1560432577133177,1.0,1.8088499863942464,0.0551040843129158,0.7561068534851074,,0.9799119234085083,0.44761011004447937,3.0234885215759277,
,0.04836666728059451,balanced_mild_seed2,1.465448092619578,,2,balanced,,1.9589031291007997,0.5,0.0003,0.5144265962640444,1.185188030373864,,small_subset,,3.148019143740336,1.0,1.7226613918940226,0.05515265464782715,0.7562593221664429,,0.9254050850868225,0.3382914960384369,3.023977041244507,
,0.04710950677593549,balanced_mild_seed2,1.463152531782786,,3,balanced,,1.7284428530931473,0.5,0.0003,0.35024261102080345,1.185188030373864,,small_subset,,3.1443278789520264,1.0,1.6382738395531973,0.05466483533382416,0.7555952072143555,,0.8607200384140015,0.2102496176958084,3.022742748260498,
,0.046466974392533306,balanced_mild_seed2,1.4631875952084858,,4,balanced,,1.4904466114441555,0.5,0.0003,0.26406992654005684,1.185188030373864,,small_subset,,3.1451204792658487,1.0,1.59522256175677,0.05268283188343048,0.7539956569671631,,0.8467136025428772,0.1854359358549118,3.0223798751831055,
,0.04623225087920824,balanced_mild_seed2,1.4635896027088164,,5,balanced,,1.3912299315134684,0.5,0.0003,0.23695820122957229,1.185188030373864,,small_subset,,3.1445868968963624,1.0,1.5820687007904053,0.053306691348552704,0.7543209195137024,,0.8440877199172974,0.17953360080718994,3.0217392444610596,
,0.04620755143463612,balanced_mild_seed2,1.4629833912849426,,6,balanced,,1.3672207202514013,0.5,0.0003,0.21857253092030685,1.185188030373864,,small_subset,,3.1446359459559123,1.0,1.5722696566581726,0.05296528711915016,0.7542636394500732,,0.8326655626296997,0.15680383145809174,3.0226011276245117,
,0.046109431361158686,balanced_mild_seed2,1.463228481610616,,7,balanced,,1.2520161700248718,0.5,0.0003,0.19457436161736646,1.185188030373864,,small_subset,,3.146468407313029,1.0,1.560515665213267,0.05361586809158325,0.7548393607139587,,0.8241471648216248,0.1386156529188156,3.022934913635254,
,0.045931124836206434,balanced_mild_seed2,1.462379374106725,,8,balanced,,1.1857234233617782,0.5,0.0003,0.17333688115080198,1.185188030373864,,small_subset,,3.1454206641515094,1.0,1.5490478138128916,0.05420350283384323,0.755161464214325,,0.8167586922645569,0.12319445610046387,3.022397994995117,
,0.05624912679195404,weak_peak_w2p0_seed2,,0.799404501914978,,,,1.296072244644165,0.5,0.0003,2.918545961380005,,clean_peak_percentile,tiny_batch,1,3.2421841621398926,1.0,2.2586774826049805,,,,,,,2.0
,0.04465985670685768,weak_peak_w2p0_seed2,,0.5220354795455933,,,,4.586268424987793,0.5,0.0003,7.87345552444458,,clean_peak_percentile,tiny_batch,10,3.181699752807617,1.0,4.458763122558594,,,,,,,2.0
,0.05060400813817978,weak_peak_w2p0_seed2,,0.6910320520401001,,,,4.818271636962891,0.5,0.0003,5.26724910736084,,clean_peak_percentile,tiny_batch,20,3.1718480587005615,1.0,3.3246564865112305,,,,,,,2.0
,0.04357009753584862,weak_peak_w2p0_seed2,,0.5909488797187805,,,,2.9358301162719727,0.5,0.0003,0.7770155668258667,,clean_peak_percentile,tiny_batch,30,3.041120767593384,1.0,0.9794566631317139,,,,,,,2.0
