final_train_background_det,final_train_detection,final_train_loss,final_train_magmse,final_train_target_det,final_val_background_det,final_val_detection,final_val_loss,final_val_magmse,final_val_target_det,has_nan_or_inf,initial_train_loss,initial_val_loss,inverse_frequency_ratio,lambda_rec,lr,method,output_max_db,output_min_db,output_std_db,pos_weight,rd_detection_threshold_from_clean_val_background,seed,status,stopped_reason,tiny_final_loss,tiny_initial_loss,tiny_loss_drop_fraction,train_background_cells,train_loss_drop_fraction,train_target_cells,val_loss_drop_fraction,val_output_mse_db,weak_weight
0.04247024282813072,0.1810734122991562,1.7957606315612793,3.229374408721924,2.419048547744751,0.0447135865688324,0.17339348793029785,1.9170650243759155,3.4873430728912354,2.107271432876587,False,2.818743944168091,2.9830193519592285,260.71388450061437,0.5,0.0003,balanced_mild,107.19271850585938,42.32624435424805,3.7437870502471924,16.146636940880736,74.03356719970702,42,DONE,,3.744788408279419,4.118574619293213,0.09075620707776305,5941148,0.36292168883354514,22788,0.3573407349446797,3.487343173249764,
0.04060211405158043,0.05287707597017288,1.6793923377990723,3.25303053855896,2.529170274734497,0.04263491928577423,0.05471135303378105,1.8120067119598389,3.5145907402038574,2.213588237762451,False,2.7075581550598145,2.8802688121795654,260.71388450061437,0.5,0.0003,weak_weighting,107.26641082763672,42.31497573852539,3.694376230239868,,74.03356719970702,42,DONE,,3.7318215370178223,4.11444091796875,0.0929942581700316,5941148,0.3797391444166518,22788,0.3708897224114815,3.5145909045891712,2.0
0.03691050037741661,0.1952950656414032,1.7587597370147705,3.12692928314209,2.752673387527466,0.03870009630918503,0.18775014579296112,1.8899489641189575,3.40439772605896,2.427762508392334,False,2.6894593238830566,2.846406936645508,260.71388450061437,0.5,0.0003,balanced_mild,106.3834228515625,42.64558029174805,3.5821759700775146,16.146636940880736,74.03356719970702,200,DONE,,3.603865623474121,4.118574619293213,0.12497260421311022,5941148,0.3460545317058511,22788,0.3360229207611954,3.4043979052168654,
0.035633385181427,0.049503128975629807,1.6509978771209717,3.2029895782470703,2.8797667026519775,0.03726440295577049,0.05103825777769089,1.7948431968688965,3.48760986328125,2.548841714859009,False,2.5678811073303223,2.7335593700408936,260.71388450061437,0.5,0.0003,weak_weighting,106.5385513305664,42.57495880126953,3.542863130569458,,74.03356719970702,200,DONE,,3.5865478515625,4.11444091796875,0.12830250255892955,5941148,0.3570582873140031,22788,0.34340434799407854,3.4876098903914645,2.0
