average_nearest_target_distance_bins,definition,definition_display,interval_overlap_ratio,jaccard_with_clean_peak_percentile,mean_cfar_margin_db,mean_clean_peak_db,mean_peak_to_local_background_ratio_db,mid_n,range_bin_conflict_ratio,strong_n,weak_ids_preview,weak_n,weak_non_overlap_count,weak_overlap_mask_ratio
17.761559888579388,clean_peak_percentile,clean_peak_percentile original,0.49648838465694217,1.0,5.130858990396955,52.64655877521958,6.637600876810479,2466,0.06050783360345759,1851,114;117;126;135;138;140;141;147;159;162;165;168;171;174;180;183;186;189;192;212,1851,932,0.49648838465694217
26.251141552511417,clean_peak_non_overlap,clean_peak_percentile + non-overlap-only,0.0,0.5035116153430578,5.909166021215289,51.629575966163216,7.072703738211571,3385,0.0,1851,114;117;126;135;138;141;147;159;162;165;168;171;174;180;183;186;189;192;256;258,932,932,0.0
23.18139097744361,clean_peak_overlap_aware,clean_peak_percentile + overlap-aware filtering,0.16785714285714284,0.605078336034576,6.057983189762311,52.03265833467085,7.27100245149681,3197,0.0,1851,114;117;126;135;138;141;147;159;162;165;168;171;174;180;183;186;189;192;237;239,1120,932,0.16785714285714284
26.251141552511417,isolated_target_only,isolated-target-only weak definition,0.0,0.5035116153430578,5.909166021215289,51.629575966163216,7.072703738211571,3385,0.0,1851,114;117;126;135;138;141;147;159;162;165;168;171;174;180;183;186;189;192;256;258,932,932,0.0
15.20319383259912,peak_to_local_background_ratio,peak-to-local-background ratio,0.6212857914640735,0.6600896860986547,4.558235950798041,53.11699938591097,5.773887446206711,2466,0.044840626688276604,1851,10;12;14;16;18;35;43;53;56;59;83;84;86;87;89;92;93;96;98;104,1851,701,0.6212857914640735
20.776246719160106,range_bin_unique_distance,range-bin uniqueness / nearest-target-distance filtering,0.41012658227848103,0.8535926526202053,5.471603687629504,52.37474149405451,6.763281293635722,2737,0.0,1851,114;117;126;135;138;140;141;147;159;162;165;168;171;174;180;183;186;189;192;212,1580,932,0.41012658227848103
