background_target_contrast_db,fixed_pfa_calibration_sanity,measured_pfa_at_target_pfa_1e_2,measured_pfa_at_target_pfa_1e_3,representation,scope_note,score_type,separability_proxy_db,supports_followup_rdra_training,target_count,target_overlap_ratio,target_projection_hit_rate,threshold_at_pfa_1e_2,threshold_at_pfa_1e_3,weak_overlap_drop_vs_range,weak_projection_hit_delta_vs_range,weak_separability_gain_vs_range_db,weak_separability_proxy_db,weak_target_count,weak_target_overlap_ratio,weak_target_projection_hit_rate
7.649803840278551,pass,0.010518884574655841,0.0017649135192375574,range_only,clean-map projection smoke; RD has no Doppler labels; RA uses label azimuth projection,CA-CFAR ratio,8.508477454031476,smoke_only_no,387,0.4754521963824289,0.5555555555555556,4.1612512870097,5.767059478566422,,,,5.935464501424592,262,0.2786259541984733,0.3511450381679389
31.000595092773438,pass,0.009759187772005412,0.0010138314714122538,RD,clean-map projection smoke; RD has no Doppler labels; RA uses label azimuth projection,2D map dB threshold smoke,31.404831238187253,feasibility_smoke_yes,387,0.38242894056847543,1.0,73.65923706054684,94.13316517639191,0.08396946564885499,0.6488549618320612,24.86943136549361,30.8048958669182,262,0.1946564885496183,1.0
9.02535629272461,pass,0.01026779626346652,0.0009852720578208101,RA,clean-map projection smoke; RD has no Doppler labels; RA uses label azimuth projection,2D map dB threshold smoke,9.581400218244054,feasibility_smoke_inconclusive,387,0.21705426356589147,0.11886304909560723,63.800003128051756,68.19722872924805,0.2137404580152672,-0.32061068702290074,3.092067129695696,9.027531631120288,262,0.0648854961832061,0.030534351145038167
