all_targets_weak_pd_delta,all_vs_non_overlap_consistency,average_nearest_target_distance_bins,balanced_mild_false_alarm_count,balanced_mild_measured_pfa,balanced_mild_mid_pd,balanced_mild_overall_pd,balanced_mild_strong_pd,balanced_mild_weak_hits,balanced_mild_weak_n,balanced_mild_weak_pd,baseline,clean_input_no_harm,default_mask_weak_pd_delta,default_vs_narrow_mask_consistency,definition,definition_display,false_alarm_count_delta,false_alarm_not_increased,interval_overlap_ratio,jaccard_with_clean_peak_percentile,mask_name,mean_cfar_margin_db,mean_clean_peak_db,mean_peak_to_local_background_ratio_db,measured_pfa,measured_pfa_delta,meets_min_hit_delta_bar,meets_min_weak_pd_gain_bar,mid_n,mid_pd_delta,model_clean_measured_pfa,model_clean_mse_db_to_clean,narrow_mask_weak_pd_delta,non_overlap_only_weak_pd_delta,non_overlap_weak_hit_delta,pfa_not_increased,range_bin_conflict_ratio,sir_name,status,strong_n,strong_pd_delta,target_pfa,target_scope,train_label,weak_hit_delta,weak_ids_preview,weak_n,weak_non_overlap_count,weak_overlap_mask_ratio,weak_pd_delta,weak_weighting,weak_weighting_false_alarm_count,weak_weighting_mid_pd,weak_weighting_overall_pd,weak_weighting_strong_pd,weak_weighting_weak_hits,weak_weighting_weak_n,weak_weighting_weak_pd
0.026717557251908386,True,17.761559888579388,151,0.010660077656194847,0.975609756097561,0.5607235142118863,1.0,94,262,0.35877862595419846,balanced_mild,True,0.026717557251908386,True,clean_peak_percentile,clean_peak_percentile original,-3,True,0.49648838465694217,1.0,default,5.130858990396955,52.64655877521958,6.637600876810479,0.01044828803388634,-0.00021178962230850723,True,True,2466,0.0,0.010801270737733851,0.05189958885364776,0.037037037037037035,0.026455026455026454,5,True,0.06050783360345759,medium,DONE,1851,0.0,0.01,all,d5b_orig_peak_w2p0,7,114;117;126;135;138;140;141;147;159;162;165;168;171;174;180;183;186;189;192;212,1851,932,0.49648838465694217,0.026717557251908386,weak_peak_w2p0,148,0.975609756097561,0.5788113695090439,1.0,101,262,0.38549618320610685
0.015873015873015872,True,26.251141552511417,151,0.010660077656194847,0.6903225806451613,0.5607235142118863,1.0,67,189,0.3544973544973545,balanced_mild,True,0.015873015873015872,True,clean_peak_non_overlap,clean_peak_percentile + non-overlap-only,-1,True,0.0,0.5035116153430578,default,5.909166021215289,51.629575966163216,7.072703738211571,0.010589481115425344,-7.059654076950299e-05,False,False,3385,0.012903225806451646,0.010801270737733851,0.05227562931116805,0.004608294930875556,0.015873015873015872,3,True,0.0,medium,DONE,1851,0.0,0.01,all,d5b_peak_non_overlap_w2p0,3,114;117;126;135;138;141;147;159;162;165;168;171;174;180;183;186;189;192;256;258,932,932,0.0,0.015873015873015872,weak_peak_w2p0,150,0.7032258064516129,0.5736434108527132,1.0,70,189,0.37037037037037035
0.018181818181818188,True,23.18139097744361,151,0.010660077656194847,0.75,0.5607235142118863,1.0,81,220,0.36818181818181817,balanced_mild,True,0.018181818181818188,True,clean_peak_overlap_aware,clean_peak_percentile + overlap-aware filtering,-5,True,0.16785714285714284,0.605078336034576,default,6.057983189762311,52.03265833467085,7.27100245149681,0.010307094952347336,-0.00035298270384751147,False,False,3197,0.0,0.010660077656194847,0.05538135107490869,0.008849557522123908,0.021164021164021163,4,True,0.0,medium,DONE,1851,0.0,0.01,all,d5b_peak_overlap_aware_w2p0,4,114;117;126;135;138;141;147;159;162;165;168;171;174;180;183;186;189;192;237;239,1120,932,0.16785714285714284,0.018181818181818188,weak_peak_w2p0,146,0.75,0.5710594315245479,1.0,85,220,0.38636363636363635
0.015873015873015872,True,26.251141552511417,151,0.010660077656194847,0.6903225806451613,0.5607235142118863,1.0,67,189,0.3544973544973545,balanced_mild,True,0.015873015873015872,True,isolated_target_only,isolated-target-only weak definition,0,True,0.0,0.5035116153430578,default,5.909166021215289,51.629575966163216,7.072703738211571,0.010660077656194847,0.0,False,False,3385,0.0,0.011013060360042359,0.058491408394704104,0.004608294930875556,0.015873015873015872,3,True,0.0,medium,DONE,1851,0.0,0.01,all,d5b_isolated_only_w2p0,3,114;117;126;135;138;141;147;159;162;165;168;171;174;180;183;186;189;192;256;258,932,932,0.0,0.015873015873015872,weak_peak_w2p0,151,0.6903225806451613,0.5684754521963824,1.0,70,189,0.37037037037037035
0.01694915254237289,True,15.20319383259912,151,0.010660077656194847,1.0,0.5607235142118863,1.0,66,236,0.2796610169491525,balanced_mild,True,0.01694915254237289,True,peak_to_local_background_ratio,peak-to-local-background ratio,-2,True,0.6212857914640735,0.6600896860986547,default,4.558235950798041,53.11699938591097,5.773887446206711,0.010518884574655841,-0.00014119308153900598,False,False,2466,0.0,0.010871867278503353,0.05541215810490015,0.011299435028248588,0.024390243902439046,4,True,0.044840626688276604,medium,DONE,1851,0.0,0.01,all,d5b_local_ratio_w2p0,4,10;12;14;16;18;35;43;53;56;59;83;84;86;87;89;92;93;96;98;104,1851,701,0.6212857914640735,0.01694915254237289,weak_peak_w2p0,149,1.0,0.5710594315245479,1.0,70,236,0.2966101694915254
0.004115226337448541,True,20.776246719160106,151,0.010660077656194847,0.8811881188118812,0.5607235142118863,1.0,85,243,0.3497942386831276,balanced_mild,True,0.004115226337448541,False,range_bin_unique_distance,range-bin uniqueness / nearest-target-distance filtering,1,False,0.41012658227848103,0.8535926526202053,default,5.471603687629504,52.37474149405451,6.763281293635722,0.010730674196964348,7.059654076950125e-05,False,False,2737,0.0,0.011013060360042359,0.06794290026359165,-0.004385964912280715,0.010582010582010581,2,False,0.0,medium,DONE,1851,0.0,0.01,all,d5b_range_unique_w2p0,1,114;117;126;135;138;140;141;147;159;162;165;168;171;174;180;183;186;189;192;212,1580,932,0.41012658227848103,0.004115226337448541,weak_peak_w2p0,152,0.8811881188118812,0.5633074935400517,1.0,86,243,0.35390946502057613
